1.2643,-0.10327,0.17698,0.058411,0.66931,-0.50696,-0.3694,-0.12541,0.38011,1.3117,0.78884,-0.91239,-0.40851,0.65392,7.8849,-0.30278,-1.6567,-0.21621,-0.39478,-0.38314,0.59144,-0.43867,1.456,-0.42755,-0.032655,-1.1479,-0.30013,-0.92811,0.13777,-1.8833,2.235,0.098789,0.04049,-1.0069,0.21347,-0.00024771,-1.6518,0.49629,0.51141,0.25514,0.11033,-0.56071
0.32695,0.32942,-0.32171,-0.042831,-0.81336,-0.30286,-0.39706,-0.29027,-0.27879,1.7337,-0.030039,-0.7571,-0.54372,0.40204,5.1732,-0.28859,-1.768,-0.35642,-0.21231,-0.50067,-0.55367,-0.49048,1.5691,-1.027,0.27133,-0.96683,-0.53852,-0.34856,0.0066813,-1.311,0.35527,-0.072999,-0.67902,-0.69911,0.36216,0.028873,-1.3902,-0.56832,0.38442,-0.10004,0.17248,-0.34171
0.75283,0.22941,-0.13019,-0.31326,-0.98381,-0.37412,-0.25621,-0.53852,0.88204,0.6556,0.2841,-0.41812,-0.20999,0.18645,2.1102,-0.49622,-0.98152,-0.25837,-0.34685,-0.42488,-0.43228,-0.56072,1.2334,-0.6048,0.41419,-1.0328,-0.24804,0.0035898,-0.044085,-1.1495,2.8755,-0.069193,-0.23272,-0.65164,-0.026825,-0.19832,-0.98651,0.19221,0.53407,-0.13023,0.37649,-0.28543
0.29788,1.3365,-0.30479,0.082391,-0.36471,-0.26418,-0.44478,-0.56211,-0.34449,2.8549,1.9643,-0.13936,-0.40062,-0.14183,1.0243,-0.50057,0.029053,-0.44497,-0.26338,-0.69461,-0.57821,-0.60754,1.54,-0.021446,-0.19318,-0.18274,0.27684,-0.68418,-0.19814,-0.31243,3.9739,-0.055691,-0.70961,-0.090888,-0.41344,0.0024128,-0.77383,-0.52579,0.21606,0.053347,0.02798,0.26474
-0.097377,1.3187,5.219,-0.073944,-0.44025,-0.31926,0.69806,-0.57371,-1.0939,2.7874,1.5779,0.39169,3.9161,-0.4343,1.5871,-0.79195,-0.188,-0.50752,-0.49637,-0.47915,-0.67805,-0.51696,0.63177,-0.38092,0.52806,-0.58443,0.30261,-0.48431,0.62968,-0.91607,2.4614,0.30432,-0.44304,-0.61962,-0.37086,-0.13811,-1.0041,0.82568,0.13884,0.44544,-0.091892,-0.076278
-0.1859,0.5429,4.1147,-0.06101,-0.81474,-0.38267,0.016864,-0.62102,-0.077412,0.46776,0.52576,0.14265,2.1658,-0.29691,0.41944,-0.59357,0.27721,-0.43044,-0.28478,-0.51721,-0.39596,-0.40633,0.28123,-0.065515,0.22128,-0.57125,0.38427,0.24751,-0.015997,-1.4137,1.771,0.08704,-0.56096,-0.29148,-0.58031,-0.0022253,-0.76459,-0.17818,0.93262,0.11888,-0.030085,-0.072525
-0.36093,0.27727,2.2026,-0.18758,-1.1343,-0.54324,-0.43948,-0.55244,-0.18971,0.0018785,-0.092223,-0.16684,0.19445,-0.33191,-7.1064e-05,-0.41724,-0.07695,-0.39128,-0.15696,-0.61052,-0.41858,-0.39864,0.090599,-0.48751,0.69626,-0.84884,-0.2021,0.59924,-0.080389,-1.2672,1.3886,0.43254,-0.16973,-0.16752,-0.48883,-0.15208,-0.15683,0.013499,0.60086,0.71559,-0.30858,-0.087135
0.70721,0.016184,1.3276,0.25619,0.31764,-0.22059,-0.45793,-0.60428,-0.22889,1.5863,0.25496,-0.17231,-0.077132,0.11626,0.54185,-0.52806,0.56347,-0.08133,-0.34834,-0.11185,0.6383,-0.47579,1.5245,0.33289,-0.59598,-0.30914,-0.094183,-0.12702,-0.018966,-0.87055,1.0394,-0.0012668,-0.057332,-0.37381,0.094156,-0.028752,-0.11223,-0.090025,0.33483,0.31464,0.26002,0.15877
0.42523,0.21654,0.712,0.024528,-0.51437,-0.2758,-0.68613,-0.60062,-0.22615,1.773,-0.28919,-0.17598,-0.648,0.1302,-0.78486,-0.29081,0.42355,-0.27338,-0.21953,-0.36681,-0.29539,-0.08245,1.5428,0.067918,-0.070067,-0.92619,-0.058258,-0.39517,-0.10753,-0.67891,0.69373,-0.073711,-0.46254,-0.39966,-0.14759,0.3202,-0.32577,-0.30583,0.61964,0.010702,0.44501,0.22158
0.27713,0.58369,0.46357,0.64579,1.9944,-0.33758,-0.20381,-0.55187,-0.31184,3.1714,-0.076557,0.16394,-0.84949,0.18962,-0.74956,-0.42647,-0.032419,-0.25841,-0.29642,-0.55655,0.21321,-0.42489,1.1233,-0.3238,0.27373,0.75369,0.10404,-0.83619,-0.12514,-0.36689,-0.10805,0.19539,-0.37235,-0.31915,-0.36778,-0.16318,0.049721,-0.13572,0.77125,0.2007,0.48084,-0.016934
0.062221,0.44938,0.30515,0.94916,2.5328,-0.33002,-0.39055,-0.47137,-0.28134,3.3235,0.0047306,-0.17627,-0.79733,0.38015,0.024107,-0.32147,-0.41823,-0.2614,-0.28902,-0.642,0.085996,-0.44189,2.1953,-0.64541,0.8062,1.0752,0.12532,-0.43068,0.034377,-0.57599,-0.15383,0.137,-0.28989,-0.077935,-0.41438,-0.073206,-0.28874,0.093088,0.11515,0.22618,0.38711,-0.16734
0.37739,0.11908,0.22996,0.54559,-0.21529,-0.20443,0.11458,-0.58477,-0.37902,1.9555,-0.23539,0.20964,-0.71048,0.40829,-0.6854,-0.10357,0.47078,-0.11568,-0.12436,-0.098558,-0.62791,-0.42452,2.1598,-0.21986,0.53709,-0.10884,0.8877,-0.47695,-0.065273,-0.60949,0.24414,0.073647,-0.19518,-0.058211,-0.8319,0.1257,-0.36103,0.28856,0.13291,0.33955,0.69357,-0.11462
0.34617,-0.19634,0.22979,0.5119,-0.035508,-0.17859,0.59158,-0.50638,-0.37976,1.5773,0.18349,0.10876,-0.61538,0.39368,0.18276,0.11827,0.50283,-0.017927,-0.11359,0.13767,-0.25003,-0.66365,1.9724,-0.055024,-0.076454,0.14867,0.50614,-0.39474,-0.020076,-0.3912,0.45316,-0.13298,0.11555,0.26285,-0.79217,-0.18298,-0.53261,1.0149,-0.090673,-0.058551,0.49033,-0.19499
0.82664,-0.064472,0.075392,0.63162,-0.41697,-0.10035,0.099316,-0.51637,-0.20773,1.9051,0.66504,-0.41489,-0.45008,0.086339,1.7496,-0.060299,0.1168,0.30151,-0.14081,0.34218,-0.33426,-0.66845,2.6999,-0.28544,-1.0234,-0.24183,-0.30874,0.6318,-0.38221,-0.616,-0.11282,0.062658,0.56693,0.015869,-0.84648,-0.12208,-0.58625,0.64747,0.10281,0.066844,0.37157,-0.20385
0.675,-0.34073,0.19083,0.1643,-0.46699,-0.1855,-0.17197,-0.45471,0.063844,1.8878,1.4739,-0.57069,-0.43624,-0.073099,1.0979,-0.17629,0.091446,0.28336,-0.1659,-0.20652,-0.31776,-0.67917,2.1789,-0.29281,-0.43788,-0.37484,-0.03551,0.43147,-0.11905,-0.98691,-0.43286,-0.057324,0.18778,-0.23798,-0.2341,-0.4092,-0.61957,-0.080259,-0.14431,-0.038306,-0.041826,-0.14643
0.36572,0.044521,0.45063,-0.20269,-0.8558,-0.33153,-0.27213,-0.50809,-0.29001,3.436,0.59581,-0.29774,0.45106,-0.14548,0.14687,-0.36214,-0.5409,0.052099,-0.34815,-0.19396,-0.91911,-0.62248,1.7908,-0.39234,0.010874,-0.66472,-0.21182,0.85059,-0.022504,-0.64792,-0.2939,-0.06258,-0.025381,0.001098,-0.37703,-0.48356,-0.74455,0.36103,-0.036146,-0.066433,-0.14006,-0.26374
0.46596,-0.0069595,0.65954,-0.078341,-0.35231,-0.27223,-0.25752,-0.56024,-0.40734,1.943,0.016714,-0.28624,0.54161,0.095359,0.12622,-0.25485,0.002565,0.096817,-0.29216,0.068159,-0.77415,-0.64011,2.266,-0.232,0.08354,-0.38099,0.26123,-0.038267,-0.098314,-0.64456,0.38929,0.016412,-0.061287,0.05861,-0.62491,-0.47748,-0.82784,0.47042,-0.15047,0.18894,0.23227,-0.33231
0.36404,-0.24992,0.25345,-0.013757,-0.33872,-0.27615,-0.23792,-0.60474,-0.11722,1.115,-0.29333,-0.2003,-0.04985,0.068408,-0.34714,-0.12417,0.091337,0.045014,-0.23193,-0.080493,-0.48941,-0.58369,1.7601,-0.2645,0.25458,-0.45196,0.44156,0.33207,-0.12042,-0.56271,-0.079009,0.016086,-0.20132,0.079445,-0.77365,-0.46543,-0.6441,0.20039,-0.34132,0.1975,0.47046,-0.38253
0.44648,-0.3588,0.028106,-0.39352,-0.5235,-0.2822,-0.44715,-0.53489,-0.4128,1.0336,1.542,-0.20657,-0.24413,0.18104,-0.5156,0.081955,0.076118,-0.056949,-0.15147,-0.33028,-0.3073,-0.56578,2.3291,-0.16611,0.1205,-0.5174,0.19306,-0.48166,-0.014198,-0.90459,-0.022415,0.13958,-0.16165,-0.071423,-0.98003,-0.44346,-0.73833,-0.0039458,-0.52984,0.52449,0.51625,-0.23666
0.21322,-0.34297,0.10638,-0.28314,-0.026003,-0.24382,-0.33303,-0.59581,-0.18216,0.16108,1.1981,-0.10694,-0.14282,0.32155,-0.12513,0.0037851,0.33962,-0.068524,-0.23231,-0.23952,-0.16711,-0.47143,2.1959,0.1427,0.15898,-0.35816,-0.01142,-0.053468,-0.021856,-0.74603,-0.095583,-0.13229,-0.68506,-0.075211,-0.7147,-0.27315,-0.68814,-0.54154,-0.29224,0.046398,0.55334,-0.20726
0.27805,-0.057333,0.08702,-0.12113,0.032895,-0.33275,-0.40073,-0.66999,-0.50547,-0.18856,0.061418,-0.14099,-0.096178,0.18439,0.035352,-0.19858,0.37792,-0.069288,-0.20374,-0.14827,-0.41106,-0.50075,2.1943,-0.054867,-0.40233,-0.42522,0.55328,-0.40803,-0.24991,-0.57612,-0.46455,0.0085419,-0.84301,0.015352,-0.88714,-0.22715,-0.56482,-0.70225,-0.25636,0.20685,0.52066,-0.57422
-0.18076,-0.38606,0.35952,0.10945,-0.48846,-0.40746,0.093542,-0.62291,0.25846,-0.71271,0.3821,-0.17951,0.16828,-0.11534,1.4779,-0.13676,-0.70861,-0.25992,-0.017302,0.012039,0.037155,-0.51629,1.5128,-0.75441,0.074811,-0.3856,0.51147,0.43159,-0.37722,-1.0885,-0.57469,-0.03669,-0.11673,0.51965,-0.60368,-0.34302,-1.2781,0.073712,-0.50397,-0.021968,0.069724,-0.55292
-0.38601,-0.5621,0.53863,0.48912,-0.92398,-0.49358,0.35602,-0.54353,0.30479,-1.6412,-0.051093,-0.35307,0.16578,-0.57411,5.4251,0.031689,-2.1887,-0.36351,-0.020295,0.011855,-0.52893,-0.58477,1.2883,-1.2761,0.37747,-0.34565,-0.048981,-1.1691,-0.088167,-1.6124,-0.80588,-0.3614,0.28529,0.68171,-0.43122,-0.44996,-2.1085,0.93582,-0.71401,-0.36948,-0.30644,-0.62564
-1.2719,0.14718,-0.28126,0.10298,0.44359,-0.33317,0.26128,-0.55577,1.2218,-0.034016,-0.93312,-0.42397,-0.26634,0.8935,3.0178,-0.097441,-1.6716,-0.33435,0.15229,-0.25932,-0.5108,-0.18841,0.56299,-0.7497,3.0819,-0.34552,0.26493,3.6402,-0.26957,-1.5124,-0.53372,0.18626,-0.47709,0.71083,-0.79355,-0.13874,0.034511,0.094962,-0.61662,0.23471,-0.41513,-0.73469
-0.92864,0.34188,-0.19347,0.095699,0.83142,-0.41497,0.14848,-0.40438,1.6205,1.3034,-1.0942,-0.49419,-0.40076,1.5783,1.4365,-0.059415,-1.0102,-0.52174,0.14201,-0.52098,0.77038,-0.20032,2.4869,-0.79312,3.3253,-0.42058,0.18708,5.4994,-0.2805,-1.8866,0.82991,0.53138,-0.52585,0.60213,-0.77129,-0.060733,-0.6016,-0.54306,-0.32085,0.51468,-0.41539,-0.45763
-0.15852,0.16198,0.28581,0.46009,-0.31838,-0.31761,-0.36092,-0.46223,-0.25291,1.2654,0.16713,-0.37347,-0.089318,1.3399,2.051,-0.15954,-0.1841,-0.50588,0.005355,-0.64743,0.94242,-0.34747,3.1128,-0.39559,1.0589,-0.87503,0.86533,1.8823,-0.24235,-1.2788,0.41848,0.27925,-0.34953,0.16229,-0.12356,-0.15444,-1.2737,-0.71241,0.32359,0.28807,0.13613,0.0056032
-0.89769,0.15417,0.28326,-0.40097,0.36603,-0.54602,-0.12824,-0.38636,0.4165,0.96644,-1.1117,-0.082775,0.093321,1.1579,0.22147,-0.35672,-0.2747,-0.51771,0.08797,-0.7342,0.75947,-0.14883,2.2662,-0.90949,2.0094,-0.34304,-0.0084519,2.4231,-0.43392,-1.4719,0.045642,0.19074,-0.20849,0.51164,0.31371,0.13035,-0.0931,-0.58677,-0.3364,0.37501,-0.035527,-0.39115
-0.43283,0.08416,-0.18977,-0.5143,0.88801,-0.29492,-0.30158,0.81984,1.0042,0.777,-1.71,-0.41937,-0.32383,1.2381,0.019222,-0.31113,-0.8648,-0.45563,-0.0058643,-0.93205,0.94259,-0.084403,4.0528,-1.0739,2.6594,-0.22137,-0.32368,2.6801,-0.2332,-2.0657,1.5607,0.49719,-0.12055,0.57837,0.074103,0.042636,-0.28396,-0.47397,-0.31891,0.61183,-0.26206,-0.64505
-0.53674,-0.096667,-0.1921,-0.0089417,0.095912,-0.72912,-0.65854,0.28604,0.47556,-0.40674,-0.40058,-0.55171,0.23721,0.81441,0.47236,-0.22494,-0.49755,-0.49288,-0.0097494,-0.88827,1.3333,-0.21545,2.9645,-1.0408,2.0953,-0.48917,-0.043755,1.2169,-0.059651,-1.7435,2.3861,0.017197,-0.64768,0.3209,0.45934,-0.00090657,-0.85323,-0.93972,0.77219,-0.064596,0.017227,-0.30188
-0.80861,-0.09978,-0.060663,-0.58693,-0.82317,1.1182,-0.94711,-0.18089,-0.19111,-0.65441,0.26078,-0.10663,0.32434,0.54145,0.15298,-0.46331,-0.78058,-0.57373,-0.045505,-1.0784,0.63087,-0.43649,2.0758,-1.0954,2.4919,-0.61237,-0.34797,0.85335,-0.16452,-1.8259,3.3787,0.15165,-0.48766,0.45545,0.11976,-0.16242,-0.2808,-1.0502,0.079837,0.091026,-0.13024,-0.63592
-0.059447,0.22849,0.15213,0.0067489,-0.66661,6.8621,-0.66474,0.48878,-0.56663,-0.20937,1.6782,0.034237,0.25984,0.80134,0.65623,-0.12772,-0.82835,-0.50306,-0.094107,-1.0425,-0.22751,-0.44151,1.7704,-0.41105,2.2963,-0.3296,-0.27951,1.1401,-0.028503,-1.9014,3.1732,-0.11202,-0.76689,0.10718,-0.48941,-0.16649,0.054328,-0.84923,-0.16445,-0.047666,-0.15862,-0.60461
0.058719,-0.059814,0.083759,-0.057967,-0.55972,3.0505,-0.40973,0.22945,-0.29087,-0.02352,0.61429,-0.29082,0.37929,0.54427,0.49569,-0.16857,-0.024631,-0.27353,-0.14258,-0.66186,-0.3942,-0.45902,1.3298,0.063041,1.2662,-0.24546,-0.34088,0.37932,-0.084577,-0.87888,2.0396,-0.031456,-0.44586,-0.079578,-0.27584,-0.1964,0.27929,-0.37889,0.0045425,0.065529,-0.26343,-0.26099
-0.065508,0.12505,-0.16408,-0.019102,-0.67797,0.95365,-0.23063,-0.21132,-0.22533,-0.42199,0.24979,-0.20574,0.35613,0.37408,-0.17723,-0.381,0.041198,-0.31783,-0.14523,-0.60819,0.1601,-0.30387,1.2856,-0.11566,0.94172,-0.44361,-0.26843,0.24232,-0.32049,-0.81708,1.5713,0.15048,-0.03884,-0.050748,-0.31018,-0.067247,-0.16477,0.083154,0.19086,0.063772,-0.17697,-0.16075
-0.26768,-0.11195,0.27641,-0.058191,-0.49104,0.39773,-0.1845,-0.33524,-0.3317,-1.073,0.019553,-0.32044,0.14993,0.3288,-0.24949,-0.28085,0.3359,-0.24787,-0.24138,-0.35795,0.15413,-0.23316,1.2978,-0.074299,0.61209,-0.64958,-0.36843,-0.69043,-0.17968,-0.60855,1.6974,0.030339,-0.00723,-0.095441,-0.13176,-0.035455,0.19103,0.14978,-0.058436,0.1565,-0.10495,-0.2612
1.9025,-0.31161,-0.3722,0.056462,-0.3885,0.29317,-0.43781,-0.50964,0.23965,-1.4586,0.62285,-0.30695,0.14956,0.34958,-0.31324,-0.47579,-0.2813,-0.27434,-0.21405,-0.3241,0.24491,-0.45199,0.7979,-0.46357,0.18719,-0.46971,0.03881,-0.62044,-0.36388,-0.25288,2.3139,0.040827,-0.14056,0.0061988,0.18539,-0.28194,-0.51909,-0.35812,-0.34849,0.20936,0.087565,-0.17306
1.3352,0.057782,-0.19071,-0.24564,-0.23281,0.22051,-0.40189,-0.47113,0.048383,-2.0061,-0.057592,0.22251,0.33912,0.46526,-0.49751,-0.51611,0.071209,-0.23986,-0.10885,-0.53183,0.65533,-0.26292,0.80887,-0.48167,-0.043384,-0.72393,0.34003,-1.1933,-0.6,-0.29393,2.8918,0.035872,-0.50523,-0.12885,-0.16724,-0.22434,0.0039702,-1.1986,-0.0092846,0.30621,0.46554,-0.087907
0.051816,-0.048468,0.20578,0.049963,-0.27909,0.099634,-0.46051,-0.5187,-0.50555,-1.7595,1.5095,-0.09609,0.34696,0.37356,0.23793,-0.58945,-0.18069,-0.24113,-0.15287,-0.38685,1.0962,-0.50088,1.1271,-0.54804,-0.34838,-0.29128,-0.066483,-0.88147,-0.43363,-0.058091,1.5529,0.052769,-0.46796,0.0055137,0.31434,-0.31878,-0.6607,-1.2104,0.18349,0.25391,0.77506,-0.1719
-0.20227,0.19525,-0.18536,-0.31345,0.37089,-0.03652,-0.48994,-0.49511,-0.83275,-1.4855,3.6201,-0.18251,0.037315,0.087456,-0.30181,-0.74091,-0.57125,-0.3868,-0.29914,-0.51352,0.84515,-0.66119,1.0341,-0.71752,-0.18692,0.56511,-0.18247,-1.4365,-0.44673,-0.081571,2.3365,-0.057831,-0.60618,-0.20571,0.023851,-0.40833,-1.0119,-1.1455,0.28634,0.18786,0.76032,-0.35087
-0.24864,-0.18017,0.14912,-0.16477,-0.12531,0.10329,-0.45303,-0.49369,-0.42461,-1.0985,1.7709,-0.49804,0.13554,-0.054253,0.4509,-0.42542,-0.40733,-0.15292,-0.13924,-0.52957,0.73625,-0.73437,1.3501,-0.34654,0.11169,-0.31055,-0.19217,-0.27159,-0.091558,-0.49974,0.9543,0.038306,-0.34395,-0.06191,0.42098,-0.53855,-0.76583,-0.68591,-0.21457,0.38378,0.3376,-0.2286
-0.25169,-0.24,-0.026075,-0.11516,-0.077477,0.18429,-0.5159,-0.56527,-0.30247,-1.2324,0.82755,-0.36366,0.26958,-0.044213,0.3148,-0.3177,-0.45934,-0.12627,-0.0049087,-0.28904,1.0582,-0.6215,0.98377,-0.51762,-0.14125,-0.34525,-0.058852,-0.22282,-0.11698,-0.40117,0.22823,0.022911,-0.33044,0.045292,0.4539,-0.45411,-0.63602,-0.67755,-0.27195,0.20421,0.17935,-0.21934
-0.39032,-0.29883,-0.46942,-0.26599,-0.41132,0.16918,-0.36865,-0.52033,-0.16541,-1.2558,0.28331,-0.30228,0.27677,-0.041833,0.2476,-0.53456,-0.8676,-0.17585,-0.06977,-0.48488,0.85297,-0.44661,0.69376,-0.68106,0.14668,-0.77726,-0.11812,-0.20028,-0.31412,-0.46039,-0.059472,0.21106,-0.3078,0.076421,-0.020444,-0.37597,-0.2092,-0.62089,-0.033412,0.4002,0.12232,-0.23959
-0.34093,0.42493,-0.016663,2.1609,-0.74985,-0.0047237,-0.65681,-0.57479,-0.11436,-1.2967,0.5748,-0.34521,0.21534,-0.084089,0.42945,-0.5301,-0.4543,-0.16644,-0.082037,-0.45889,-0.14533,-0.48792,0.79185,-0.088891,-0.084976,-0.79982,-0.1466,0.0279,-0.43744,-0.43665,0.25594,0.26741,-0.56404,0.047703,-0.1712,-0.36847,0.82534,-1.0247,0.32922,0.51335,0.11367,0.16091
-0.27477,0.30792,-0.096953,1.8633,-0.76091,0.0074211,-0.36704,-0.59701,-0.2038,-2.0646,1.7223,-0.36967,0.0028488,-0.035876,0.2843,-0.66719,-0.66056,-0.12992,-0.26757,-0.23806,-0.44314,-0.70573,0.968,-0.51281,0.043011,-0.97327,-0.20611,-0.76025,-0.44565,-0.10796,0.61116,0.075224,-0.19469,0.13824,-0.43416,-0.50725,0.42094,-0.24522,-0.18156,0.18956,0.093134,-0.105
-0.63143,-0.14602,-0.020592,0.34546,0.06612,-0.12504,-0.59451,-0.62778,-0.57065,-2.2123,1.3048,-0.14727,0.14442,-0.017773,-0.12424,-0.62193,-0.49205,-0.35261,-0.17879,-0.39025,-0.12508,-0.42867,0.54356,-0.70447,-0.27485,-0.30778,-0.1565,-1.184,-0.52565,-0.54892,0.80994,-0.16596,-0.82129,0.16129,-0.36563,-0.18316,0.097193,-1.4718,-0.13996,-0.0099218,0.52405,-0.1338
