0.45244,-0.14749,0.013961,2.0827,1.6246,2.9326,0.12756,1.3385,1.4333,-0.71587,-0.37901,3.5916,-0.41228,5.0286,0.62659,0.57348,2.687,-0.57346,-0.41781,-0.14227,0.86028,1.0443,1.2158,0.58381,-0.55813,-0.81618,0.69351,-0.29465,-0.40735,6.9798,-0.52042,-0.35039,2.1752,11.995,0.020303,1.1677,-1.6236,-1.0267,-0.51931,0.39099,0.55905,0.37953,1.1884,-0.32938,-0.12179,-0.29328,-0.29239,1.2237,0.21299,-0.70627,14.338,-1.5052,0.76649,2.4051,0.69731,-0.23573,0.35682,-0.57988,-0.29726,1.0017,-0.20724,-0.28301,0.6516,0.092731,-0.36715,-0.057218,-0.21043,-0.40866,-0.84258,0.10622,-0.36735,0.0068661
0.40361,-0.063991,0.89549,1.0883,0.34912,-1.2232,0.87479,1.4301,3.8417,-0.81523,-0.49834,3.5986,0.086367,2.2346,0.61849,-0.11576,2.2969,-0.90999,-0.34034,0.59609,0.3103,1.5163,0.86034,0.91082,0.19165,-0.62046,1.6181,-0.32853,-0.27033,3.0566,0.34069,-0.41028,0.35674,12.308,-0.052646,-0.51515,0.36066,-0.20409,-0.394,0.91613,0.87982,0.51194,-0.24238,0.67438,-0.014368,-0.44904,-0.78067,-0.27529,-0.55455,-0.55116,12.796,0.13477,0.56626,1.779,1.8093,-0.21939,0.17507,-0.57825,-0.50383,0.80683,-0.18962,-0.21979,0.41777,-0.07805,-0.72299,-0.22259,-0.2574,-0.17614,-0.58001,0.17492,-0.21645,0.029696
-0.025431,0.31214,0.91777,-0.12488,-0.22265,16.9,-0.59829,0.938,2.7238,-0.97829,-1.1084,2.4919,0.17986,2.1547,1.0872,0.24907,2.1388,-1.1871,-0.71077,-0.17284,-0.52081,1.0703,1.361,0.38534,-0.82407,-0.79061,0.47433,-0.23921,-0.62562,10.386,0.6304,-0.59952,0.33045,8.0409,-0.16026,0.76063,-1.4892,-0.60575,-0.82701,-0.12325,1.9756,0.14248,4.6117,0.026155,-0.099088,-0.8032,2.3011,-0.12434,-1.5298,-0.95888,11.143,-0.82235,0.15266,-0.33139,0.019434,-0.29574,-1.5455,-1.2092,-0.81196,0.41961,-0.54211,-0.20185,0.21272,-0.4777,-0.20428,-0.2256,-0.18677,0.31631,-0.65976,-0.34304,0.1665,0.1598
-0.23059,1.0244,0.028094,0.25749,0.16263,31.664,-0.16665,0.2809,2.3301,-0.79196,-0.87326,1.2636,-0.44211,2.326,1.1182,-0.3385,1.4595,-0.5536,-0.36672,0.4171,-0.34781,0.47783,1.0744,0.51441,-1.3634,-0.85344,0.19457,-0.17258,-0.011937,12.211,-1.4773,-0.47691,0.19626,8.116,-0.40091,0.10703,-1.3461,-0.54402,-0.85445,-1.0465,1.1769,-0.54728,7.3576,-0.071878,-0.088491,-0.51832,4.0233,0.3828,-1.4211,-0.73957,10.997,-0.8465,-0.086453,-0.59407,-0.43447,-0.23203,-1.1828,-0.89724,-0.82799,-0.39664,-0.38085,-0.27572,0.72524,-0.6255,-0.10423,-0.057054,-0.41301,0.26015,-0.539,-0.31639,0.016368,0.36326
-0.16378,0.28016,1.5153,0.026289,-0.31852,19.295,0.70281,0.77279,2.1986,-0.73153,-1.1044,1.4405,-0.27213,1.5186,1.0049,-0.18232,2.1306,-0.40718,-0.24175,0.29524,0.56594,1.1928,1.1374,0.52386,0.11612,-0.50275,0.48676,-0.10058,-1.4211,8.9741,2.81,-0.45806,-0.41287,6.975,-0.42138,0.65282,-0.90575,-0.46955,-0.79817,-0.29228,0.96739,0.19177,4.2558,-0.069434,-0.080973,-0.46418,3.1445,-0.39738,-1.64,-0.84044,9.4773,-0.73572,-0.091667,-0.59003,0.17008,-0.24877,-0.94221,-0.20358,-0.65629,1.134,-0.36696,-0.43945,0.3106,-0.72359,-0.62005,-0.16587,-0.10516,-0.27796,-0.53651,-0.11801,-0.032309,0.21724
-0.24582,-0.17278,0.45472,0.85744,0.20327,16.762,1.3756,0.48883,1.7211,-0.53286,-1.164,2.3603,0.15948,0.22108,0.48265,-0.75074,3.9369,-0.34963,-0.21651,0.81897,-0.29366,2.5568,0.80645,-0.15018,1.9954,-0.38518,0.16441,-0.41439,3.6591,8.5059,3.679,-0.38553,-1.1351,5.7029,-0.57671,1.7852,-0.32186,-0.50136,-0.91897,0.53725,3.9568,-0.35627,2.7883,-0.66992,-0.083646,-0.46125,1.7868,-0.59448,-2.0618,-1.1097,8.5364,-1.3517,0.23292,-0.60337,0.2276,-0.22246,-1.3388,0.2785,-0.86775,3.5741,-0.34518,-0.32474,0.2893,-1.1518,-0.43848,-0.10219,0.16599,-0.086074,-0.48805,-0.5769,0.1546,0.16575
-0.3262,-0.52715,-0.24777,13.766,3.5736,19.341,0.6266,-0.096118,1.1477,-0.12966,-1.7661,1.0978,-0.37611,0.56015,-0.61902,0.46168,4.7053,-0.45961,0.98505,2.371,-2.0835,-0.66572,0.4328,-0.82984,-0.24163,-0.026972,-0.026593,-0.41651,27.601,2.7049,0.36645,-0.39692,-0.85411,7.2955,-0.47804,4.1016,11.402,0.46835,-0.95367,0.39885,1.5375,-0.90188,0.82704,0.36148,-0.19897,-0.73954,-0.46861,-0.89279,-2.2784,-1.0624,12.139,-1.9271,1.9106,0.98537,1.2926,-0.18765,-1.3507,0.068138,-0.99676,2.275,-0.44227,-0.45669,-0.38769,-0.96638,-0.62649,-0.24039,-0.24851,0.067185,-0.64041,-0.1573,0.27753,0.2355
-0.47998,-0.38148,-0.29905,11.825,1.7796,15.565,0.55466,-0.12185,0.74297,-0.15708,1.7029,0.58277,-0.42072,-0.85273,-0.12257,1.7227,4.4915,-0.73811,0.2633,2.1787,-1.2558,-0.23456,0.66196,-0.017215,0.15363,-0.71615,-0.27182,-0.8477,21.026,1.2645,-0.051655,-0.47403,-1.7541,5.7182,-0.28433,2.041,10.218,0.38957,-0.99613,0.16455,1.6139,-0.55836,-0.065344,0.67684,-0.068784,-0.28646,-0.43557,-1.0736,-0.35172,-0.82717,12.805,-1.8805,0.8238,-0.63142,0.33533,-0.29157,-1.5099,0.30341,-0.10122,1.6549,-0.52896,-0.34488,-0.84426,-0.98257,-0.81224,-0.12026,-0.19686,0.1947,-0.6546,0.37189,0.21238,0.13338
-0.53755,-0.45122,-0.2497,7.47,1.1008,10.492,-0.13823,0.15693,0.37492,0.23152,3.9698,0.14535,-0.42935,3.4353,0.18803,0.057842,3.9349,-0.43557,-0.071413,2.0777,-0.50136,-0.57498,0.97944,0.11295,-1.0176,-0.74899,-0.62874,-0.032036,15.626,1.8281,-0.154,-0.36313,0.96397,5.2388,-0.42853,1.819,8.0613,0.30617,-0.78384,-0.32174,0.90959,0.94438,-0.38621,-0.18925,-0.3103,-0.71005,1.4161,0.62233,0.14648,-0.69922,10.256,-1.663,0.32817,-0.24342,0.86998,-0.19542,-1.0559,0.079777,0.3471,0.8585,-0.50882,-0.31843,0.11463,-1.0112,-0.75375,0.29254,-0.27335,-0.38593,-0.44349,0.14938,-0.23572,-0.0042138
-0.66173,-0.98576,-0.39511,5.3938,0.27074,8.7864,0.30558,-0.019533,0.17042,-0.30994,2.5542,0.26713,-0.33502,8.7843,-0.18979,0.071155,3.9854,0.013996,-0.092209,2.2407,-0.16222,-0.031409,1.1972,0.59329,-0.94132,-0.67128,-0.37962,2.2213,11.414,2.572,-0.31078,-0.43955,4.3831,5.7665,-0.51695,0.88316,7.751,0.2605,-0.80823,-0.046603,0.76111,2.4386,0.77964,-0.35941,-0.0348,-0.64456,1.0001,2.7171,-0.87609,-0.71266,8.1923,-1.4045,-0.088974,-0.25071,1.3023,-0.2179,-0.51229,-0.47257,-0.21088,0.87511,-0.49085,-0.53037,0.093197,-0.89022,-0.62797,0.0081123,-0.14734,-0.7497,-0.5767,0.0064118,-0.31461,-0.15416
-0.67472,-0.49239,1.2541,4.825,6.9262,5.1296,0.31603,0.18741,0.26894,-0.60969,2.326,0.36386,-0.71845,6.2855,0.35919,-0.41289,3.4629,2.1043,0.0208,2.2896,-0.14532,0.19252,1.2509,0.38392,-0.069677,-0.3714,-0.35874,1.4399,9.245,4.0322,-0.65775,-0.42138,2.1582,3.8346,-0.53851,2.0334,6.2254,0.23561,-0.77305,-0.18837,0.39977,2.5418,0.82311,-0.19506,-0.46385,-0.90348,0.38134,2.0795,-0.55626,-0.77064,7.9576,-1.283,0.096528,1.5083,1.4153,-0.16552,-0.71173,-0.17741,-0.053211,2.374,-0.36085,-0.25479,0.37999,-0.6276,-0.70501,-0.21467,-0.44046,-0.021093,-0.64355,0.11339,-0.48429,-0.27373
-0.78315,-1.1131,1.0797,3.7434,7.1155,6.8022,0.79968,-0.16463,0.83718,-0.54725,1.7124,0.72533,0.033961,4.6243,-0.2755,-0.55611,4.3985,1.6872,-0.89228,3.2592,-0.89659,1.5994,1.2401,0.10911,0.028048,-1.0622,0.72459,0.97905,5.7629,2.7745,1.7069,-0.62477,1.2642,5.3475,-0.40875,-0.39867,5.3817,0.26307,-0.64202,1.2706,0.8596,1.9232,1.5761,0.83481,1.1014,0.94113,0.59634,1.2209,-0.5501,-0.6961,6.38,0.25305,-0.2767,0.96171,0.89798,-0.13945,-0.625,-0.39375,-0.1719,2.2576,-0.30444,-0.39714,0.080654,-0.17822,-0.44698,-0.18076,0.26972,-0.62827,-0.52042,-0.50154,0.65443,-0.35069
-1.0313,-1.8842,1.2635,3.26,4.6886,4.6128,-0.97183,-1.073,0.57327,-0.45524,0.99053,0.72937,1.6392,1.8005,-0.82214,-1.6343,3.1752,1.2297,1.536,1.8117,-1.1136,1.0036,1.4472,0.48269,0.5454,0.34081,1.0781,0.27435,7.7725,0.15318,3.5315,-0.62382,-0.51328,11.826,-0.50561,0.093064,5.8195,1.1989,-0.72243,-0.11677,0.021834,1.5007,1.3491,2.293,4.496,7.6915,-0.9691,0.4067,-1.059,-0.55389,3.8776,4.8758,0.027619,-0.50995,3.1292,-0.1513,0.25674,0.098361,-0.63993,-0.097197,0.12567,-0.6858,-0.17781,-0.43134,-0.38864,-0.098307,1.1395,-1.0112,-1.0115,-1.6258,1.5558,-0.24738
-0.57103,-1.2529,0.22187,2.1275,3.7522,0.56402,-0.91821,-0.80349,0.042757,-0.76123,0.90677,-0.058832,0.53215,0.29005,0.44733,-1.0568,1.9119,1.0096,2.3397,1.3967,-0.44065,0.06024,1.5799,-0.040545,0.34565,0.93237,-0.52073,-0.11538,8.6622,4.0407,0.45269,-0.37641,-1.8239,9.0563,-0.5926,2.526,5.4593,1.3849,-0.63902,-0.98626,-0.13833,2.272,-0.85818,1.8522,2.2164,4.9736,-0.76441,-1.6735,-1.6396,-0.48995,3.2927,6.1314,0.65442,-0.27757,3.7099,-0.30386,-0.60234,0.92194,0.83541,0.075754,-0.15108,-0.35966,-0.41021,-0.92254,-0.8713,-0.3112,-0.032727,-0.38537,-0.40112,-0.97085,0.10686,0.29501
-0.42927,-0.80884,0.49461,1.4959,2.214,1.2287,-0.37778,-0.88869,0.047679,-0.73284,0.31291,-0.67512,0.46745,0.055369,0.34738,-1.1221,2.6652,0.46122,0.68236,1.4475,-0.51617,0.20107,1.1829,-0.020713,0.071588,0.094003,-0.53571,-0.14908,5.1684,6.4458,-0.10008,-0.47526,-2.0207,7.5252,-0.66112,2.2126,3.8269,0.92642,-0.6577,-0.72561,0.078108,1.4241,1.9815,1.2751,1.3451,3.5812,0.56461,-1.6214,-1.9678,-0.75989,3.0956,5.6433,0.32511,-0.76118,1.9607,-0.2287,-1.1142,0.38264,1.163,0.18228,-0.36857,-0.29591,-0.24919,-1.04,-0.71625,-0.09291,-0.07085,-0.19712,-0.54105,-0.34476,0.028013,0.078219
-0.57047,-0.6545,1.456,1.0777,1.9054,0.75354,-0.6956,-0.71243,-0.028799,-0.71971,2.1494,-1.0224,0.12898,-0.50269,0.45323,-0.86235,2.4811,0.45152,0.3923,1.2295,-0.18407,-0.048074,1.3995,-0.054772,-0.64501,0.21169,-0.62362,0.16111,4.3961,4.8073,0.038624,-0.4824,-2.2611,7.5128,-0.77614,2.3639,3.1916,0.81201,-0.60222,-0.36065,-0.31063,1.316,2.1971,0.89758,0.50019,2.4325,1.6531,-1.7539,-1.387,-0.80323,3.2084,4.1394,0.41544,0.11712,1.8795,-0.27163,-0.65296,0.41944,0.8766,0.21484,-0.37251,-0.35132,-0.48233,-1.1805,-0.59202,-0.12014,-0.2608,-0.15118,-0.67093,-0.034886,-0.12869,0.050344
-0.55034,-0.79286,0.89866,0.56366,0.97436,0.51268,0.21845,-0.61022,0.22524,-0.85266,5.0534,-0.55208,-0.090173,0.14818,0.13047,-0.68473,2.7167,0.10438,-0.19634,1.3104,-0.14976,-0.078344,1.0586,0.2094,-0.20344,-0.061676,-0.041788,-0.32272,2.619,3.5369,0.13733,-0.4687,-1.7569,7.6019,-0.26934,0.92032,2.288,0.42194,-0.73057,0.13866,0.056596,1.056,1.359,0.65338,0.34016,1.7296,1.0088,-0.91233,-0.18685,-0.61296,3.0436,3.0914,0.015452,-0.2952,1.5081,-0.25126,-0.13238,0.5669,1.2114,0.26667,-0.4945,-0.34624,0.16323,-1.3981,-0.69366,-0.17112,-0.27397,-0.24055,-0.57274,-0.10776,0.011864,-0.072415
-0.59286,-0.54643,0.95014,0.40586,1.0622,-0.71942,0.075776,-0.45043,-0.025144,-0.55294,3.3104,-1.081,-0.43935,0.90362,-0.12904,-0.75272,3.252,0.45451,0.16656,1.5067,-0.6135,-0.22105,1.4989,0.57024,-0.43423,0.27366,-0.13488,-0.58042,2.4972,6.3735,-0.067384,-0.50043,-0.61297,5.9194,-0.38866,2.6915,2.0786,0.37717,-0.68029,0.011064,-0.27076,2.6804,2.9248,0.65905,0.0653,1.1979,-0.34654,-0.69256,-0.8148,-0.73065,3.0268,2.1423,0.38481,0.12434,1.9736,-0.21196,-0.94444,0.0076956,0.44263,0.29741,-0.36219,-0.3056,1.481,-1.1532,-0.55555,-0.018672,-0.39239,-0.51575,-0.35553,0.020907,-0.27013,-0.19105
-0.85831,-0.82147,-0.081072,0.32546,0.70759,-1.0515,2.1953,-1.1409,-0.1938,-0.72954,2.9737,-0.28211,-0.44176,-0.64499,0.23432,0.67278,2.7501,-0.019272,-0.071812,2.7577,-0.39001,0.19952,1.4292,1.5409,-0.55453,0.20582,-0.69365,0.61318,1.7101,2.6291,0.59565,-0.57566,-1.8818,5.0559,-0.43913,1.5494,2.1288,0.67486,-0.4877,0.065513,0.49317,6.9067,-0.059774,0.40536,0.089648,0.6927,-0.59177,-1.2341,-0.97042,-0.60445,3.0109,2.1461,0.38237,0.55582,1.8496,-0.24469,0.76907,-0.15059,0.31748,0.3447,-0.41013,-0.46792,-0.064359,-1.0876,-0.73787,-0.14609,-0.33121,-0.35663,-0.26095,-0.25857,-0.10296,0.015272
-0.90839,-1.1201,-0.63353,0.24644,0.65975,-0.98592,-0.57897,-0.056661,-0.39454,-0.629,2.1489,-0.11785,-0.42838,-0.65504,0.14988,-1.1265,2.7803,0.31374,-0.11797,2.845,-0.11686,-0.051157,1.945,1.8164,-0.68792,0.80262,-0.94313,6.5066,0.87943,0.38096,-0.32949,-0.64082,-1.4346,4.8506,-0.45336,-0.59396,2.258,0.67866,-0.62129,-0.53914,-0.89409,7.5438,-0.69251,0.48397,0.022205,0.255,-0.23632,-1.3092,-2.4632,-0.75237,2.4961,2.4416,-0.46785,0.56283,4.1955,-0.24317,0.87439,-0.69822,-0.31427,-0.052958,-0.43845,-0.35718,-0.57152,-1.4172,-0.80745,-0.16858,-0.28563,-0.69729,0.17285,-0.49872,-0.27876,-0.18644
-1.23,-0.75117,0.24177,-0.35404,0.64889,2.8028,9.997,0.25914,-0.69839,-0.79057,4.5598,-0.31039,-0.75952,-0.38964,0.23683,4.3516,2.7504,0.42129,-0.44735,8.0179,-0.12651,2.0869,1.1918,1.0739,-1.0507,-0.020706,-1.2939,5.2277,0.95588,0.96484,0.80153,-0.67885,-1.1346,1.8766,-0.9275,-1.6941,1.4851,1.0077,-0.81975,0.75947,4.7765,6.3515,-0.68591,0.14371,-0.18978,-0.40578,-0.97014,-2.0606,-0.76008,-0.52302,-0.12566,2.001,-0.79151,0.48942,4.2413,-0.31406,0.86246,-0.27772,-0.0081048,2.0977,-0.65176,-0.57898,-0.79347,-0.95586,-1.5302,-0.21172,-0.47038,0.25812,-0.7076,0.41844,-0.099351,-0.1971
-0.8437,-0.15763,0.17154,-0.34484,0.51756,1.7675,10.373,-2.3579,-0.16614,2.2983,3.925,0.95826,-0.91208,-1.4195,0.4232,9.0582,3.138,1.5724,0.79547,5.5707,-1.3148,4.6216,1.0196,-1.7004,3.5265,1.5729,5.2575,2.8226,0.92553,-0.56684,0.74146,-0.74587,2.6513,-1.5794,-0.35174,-3.9477,-1.6282,-0.18838,1.3537,1.282,6.1062,0.099997,-0.15654,-0.90174,-0.23648,0.2378,-0.37519,-2.5947,-0.63266,0.45955,-4.1008,1.7558,-1.4832,0.14554,2.1786,-0.47512,-0.35247,-0.52493,-0.37053,4.01,-0.081023,-0.33177,-0.5143,-0.37464,-2.319,0.34647,-0.53866,-0.38703,-1.2085,1.2083,-0.7546,-0.40465
-0.058305,-0.66028,-0.51726,-0.53776,-0.28562,0.47113,4.9703,-1.5865,0.223,2.2685,2.6985,0.32717,-0.7738,-2.2661,0.7328,3.55,2.1174,0.4704,0.15695,4.4616,-0.23762,2.1745,1.079,-0.29115,1.4882,3.0309,7.1007,5.2368,-0.81132,-3.4073,-0.81569,-0.60882,7.1463,-1.1798,1.8007,-3.3156,-0.98345,1.2767,1.1088,-1.1498,2.1725,1.1711,-0.0011226,-0.79762,-0.23327,0.34164,-0.69143,-1.9546,-0.69148,0.67808,-2.6803,1.7442,-1.3872,-0.23229,4.8316,-0.47894,-0.58755,-0.86527,-0.47787,1.6119,-0.39068,-0.28194,-0.21203,0.098388,-1.3477,-0.067247,-0.46136,-1.273,-0.21058,-0.27385,-0.63455,-0.15673
-0.14364,-0.63031,0.039019,-0.41096,-0.67759,1.5112,4.5116,0.063497,-0.44613,0.45716,1.9231,0.23254,-0.39145,-1.1991,0.5385,0.54501,3.984,-0.6795,-0.97023,3.9025,0.26717,2.0301,1.5179,0.75866,0.85075,1.2345,4.7855,7.0542,-1.2288,-1.3583,1.1813,-0.59015,3.5881,-1.3841,1.343,-1.3057,1.1737,4.8228,-0.18254,0.54157,2.662,2.9958,0.39617,-0.0045016,-0.15844,-0.35962,2.4567,-0.64652,-1.0379,-0.33816,-1.6819,1.5613,-0.83182,-1.6464,3.7819,-0.26066,-0.98097,-1.2019,-1.0274,1.586,-0.84592,-0.34345,-0.80765,-0.25415,-0.56548,-0.18411,-0.2053,-0.15514,-0.024489,-0.87002,-0.28273,-0.014674
0.41984,-0.40554,0.46594,0.15406,0.2254,0.95141,2.3832,-0.42295,-1.0822,0.26001,1.2137,-0.37844,-0.34038,-0.79684,1.0426,-0.40734,5.0911,-0.053013,-1.0283,2.6977,-0.067186,1.3208,2.2417,0.6876,0.068151,-0.16306,3.634,5.3944,-0.54341,0.64147,1.045,-0.68474,2.2444,-0.064517,0.62611,2.6944,-0.028286,3.3739,-0.36217,1.9822,1.3512,2.4338,0.92046,-0.63436,-0.18255,-0.43595,3.0245,-0.63407,-1.6816,-0.93513,-0.48727,0.18818,-0.25283,-0.42539,2.4993,-0.16102,-0.67889,-1.4124,-1.2144,1.3299,-0.63555,-0.092555,-0.7914,-0.48802,-0.35923,-0.092341,-0.1806,-0.25258,-0.35344,-0.12689,-0.33818,0.16656
