9.3685,12.363,-1.0191,3.1571,1.9378,-1.7146,1.547,-0.63501,-1.3668,6.7532,-1.0975,-1.4498,1.9322,0.46391,4.7974,20.422,-1.387,3.0792,0.5616,-1.6718,2.6822,1.4518,1.189,2.0313,5.9244,3.3854,0.77948,2.7785,-3.2384,2.9252,5.0637,3.2418,0.51239,32.333,-0.33189,0.72307,2.0517,0.76895,10.957,1.2899,16.052,0.816,7.7883,-1.6108,1.7407,0.49234,-0.14973,23.879,9.9223,2.2664,-0.56649,0.60542,-0.17342,1.7447,-0.18908,2.7384,-0.28887,-0.47903,-0.076377,0.18427,-0.2973,-1.1073,1.4948,-0.05063,-0.20352,0.24207
7.8487,10.45,1.9869,3.8308,0.96708,-5.2882,1.8292,-0.075115,0.53583,7.4753,-0.56495,-1.3905,2.0326,0.6387,4.0245,15.995,-0.42683,1.0084,3.1695,-1.0777,4.7571,2.3762,1.1623,2.8432,5.2713,0.52844,4.4082,3.2985,-1.5923,2.5535,4.094,4.1367,0.14222,27.589,1.0269,1.1124,1.3953,-0.25092,11.546,1.875,12.746,0.41161,12.082,-0.76223,1.756,-0.59516,0.27504,22.008,9.5803,1.1593,-0.43063,0.018403,-0.37613,-0.39429,-0.54132,2.6311,-0.009956,-0.27988,-0.088371,-0.019206,-0.28781,-0.39673,0.62844,-0.31556,-0.35672,0.29905
2.8364,7.4437,2.2523,2.3815,1.7217,16.487,2.6103,-0.39527,-3.0346,3.9385,-1.1397,-1.6522,4.4454,0.84109,1.0812,16.916,-1.1382,1.854,1.9493,-1.2623,2.0772,2.3694,1.1619,4.117,4.8577,-1.1866,1.3519,1.8534,-0.9877,2.0267,2.8005,4.4244,0.36686,38.447,0.65236,-3.6931,0.68534,6.2296,8.9554,2.5673,5.5724,-0.26588,16.773,0.046013,1.0897,0.054221,0.27042,27.342,9.9272,1.2516,-0.32515,0.758,-0.37052,-0.45687,-0.53998,3.0537,-0.99677,-0.36713,0.086871,0.65361,-0.2856,-0.43674,1.413,0.78573,-0.70499,0.74575
2.892,7.9393,2.8176,-0.74287,2.2181,56.554,3.1272,-0.19569,-1.9047,2.3799,-0.44285,5.0798,0.91731,1.415,1.2113,13.209,-0.28143,1.058,-1.1291,-0.00053217,-0.42602,5.9911,1.6947,2.1278,4.6702,3.6324,3.5975,1.7527,-1.9403,0.20006,2.3329,5.2532,0.3088,35.693,1.2844,-0.22722,-0.33511,15.557,8.1439,1.9098,14.211,-0.077825,11.907,0.23803,1.3446,-0.094329,-0.46663,25.315,10.748,0.9547,-0.12769,0.14766,-0.35606,-0.94438,-0.46405,1.7218,0.22394,0.15392,-0.44332,0.57914,-0.18587,-0.11571,0.51338,-0.20897,-0.26124,0.58622
18.157,7.0273,5.8995,-2.4241,1.1584,32.65,1.338,0.60898,7.7195,3.8077,-1.3027,24.819,-0.90484,1.9776,2.5238,9.5686,1.181,-0.29493,-3.077,-0.29684,-1.4285,8.2275,1.6383,-0.85857,7.3286,9.5378,4.0838,2.9373,2.7806,2.6534,0.71904,5.0253,-1.2426,63.944,1.9591,-4.0389,1.6893,9.3672,5.0344,2.1957,11.451,-1.0368,5.908,0.39824,0.75612,-1.095,-0.67885,17.188,7.0931,0.66579,0.17408,-0.22292,-0.35972,-2.4632,-0.79969,1.2633,2.1076,-0.13751,-0.59014,-0.056466,-0.45656,-0.0079966,0.22868,0.42776,-0.63566,0.33346
16.413,3.3564,3.4531,-3.3666,1.1098,42.282,3.9238,0.084762,13.982,5.2181,-1.3745,23.137,-1.7918,1.5674,2.8818,8.6503,0.11472,-0.26931,-1.3511,-0.4044,-4.4633,4.9461,0.71848,0.18589,5.2787,4.3195,-1.7401,1.2041,0.3393,0.34565,-1.2632,10.383,2.2685,58.197,0.36863,-3.822,4.5119,8.0624,3.5018,1.942,14.393,-0.1388,4.399,0.33115,0.45256,-1.2043,2.1324,18.32,7.0129,0.69331,-0.0056248,0.82621,-0.11927,-1.7437,-0.90191,2.8581,0.46287,-0.33829,-0.876,-0.0062689,-0.45678,0.065104,0.95531,0.43782,-0.4876,0.30007
9.2177,7.8176,2.1125,-3.3143,1.1613,41.342,2.4115,0.65786,28.611,4.5956,-1.2293,20.255,0.72648,0.6033,2.9481,5.5303,-0.40862,0.33833,0.27913,-0.84748,-4.2187,0.74283,1.4746,-0.42178,4.1859,2.9224,-1.9347,0.91742,-0.95615,-0.72833,-1.3699,10.843,2.6257,44.522,0.080477,-4.1297,3.3327,5.3636,5.2937,1.6094,18.14,-0.092053,5.3247,-0.20014,0.80705,-0.9403,2.1479,18.912,5.8859,0.81042,-0.38859,0.68187,-0.12746,-1.2233,-0.72193,2.437,-0.19296,-0.13271,-0.77487,-0.051087,-0.44697,0.12497,1.0985,-0.49231,-0.32794,-0.31047
8.5147,7.1469,3.1173,-0.9358,1.1757,39.442,3.6043,1.5766,22.731,3.7703,-1.23,17.428,1.3165,0.15165,2.0523,5.231,0.38482,1.2838,0.72816,-1.4615,-1.8588,0.77175,2.9013,-0.4891,3.7218,1.9042,-2.1552,0.13445,-0.35171,-1.0017,-0.86963,8.5416,2.6221,37.066,1.3353,-1.9798,2.5199,5.8883,5.0004,2.1375,16.081,-0.83624,3.717,-0.058781,1.517,-0.78025,1.6675,14.6,5.3322,1.428,-0.4896,0.5935,-0.11571,-0.10033,-0.39457,3.5767,0.4988,-0.18204,-0.64821,0.12492,-0.23024,-0.14925,1.3027,-0.21753,-0.31107,-0.25393
6.4897,2.8263,2.7531,-0.020286,1.5327,33.893,4.256,2.4927,18.21,3.9668,0.30092,13.615,0.78658,0.35546,1.7721,3.6961,2.3777,0.88445,1.8298,-1.2225,0.52139,2.445,2.7912,-0.19739,2.5211,0.63906,-0.032903,-0.29862,-0.49688,-1.3373,-0.95054,8.0202,2.9358,30.674,1.1912,-0.71179,1.8605,4.7558,5.499,2.1113,14.599,0.2749,4.2421,0.10385,1.5347,-0.84514,1.3549,12.916,4.6468,1.1163,-0.39773,0.60118,-0.18201,-0.0015094,-0.51047,3.236,0.83914,-0.21569,-0.63955,-0.0096888,-0.09703,0.0483,1.001,-0.15067,-0.19479,0.45971
18.349,0.14212,3.3092,-0.55929,2.3003,32.21,6.441,2.1113,17.683,2.8048,1.0425,9.5181,0.56708,0.53443,1.8556,2.1509,0.69664,1.1612,-0.58799,-1.1662,-2.7724,0.0969,2.0992,0.84049,2.1548,-0.047938,-1.4908,-0.30539,1.8827,-0.91826,-1.0848,6.152,2.9568,23.498,0.65481,0.15458,1.4118,3.5954,4.3495,1.7823,12.374,0.84507,3.1411,0.62226,1.1376,-0.48543,0.84094,9.4568,6.1174,1.0041,-0.43835,0.98518,-0.29807,0.34339,-0.33597,1.1665,0.61268,-0.13737,-0.76913,-0.09577,-0.15357,-0.10491,1.2823,0.38781,-0.28261,0.62945
17.245,-0.3002,3.4659,0.51451,1.7157,27.617,7.4756,2.0085,15.958,3.5494,0.23741,7.4477,0.33349,0.4409,2.7471,0.49933,0.66692,1.0536,-1.0705,-1.3275,-4.1463,-1.383,1.8512,2.2807,1.9537,-0.38521,-0.5097,-0.24508,0.91783,-1.1726,-0.29057,5.8988,2.6626,19.388,1.3876,-1.3355,1.0033,2.4721,3.5883,2.0795,9.3623,0.73669,3.5335,0.47648,1.0664,-0.81781,0.80501,8.4672,6.3569,0.92944,-0.62922,0.71535,-0.33064,0.19956,-0.71341,1.5912,1.1571,-0.29351,-0.68915,-0.1412,-0.32155,0.16455,0.82136,0.20909,-0.37619,0.45722
10.708,1.0205,1.6961,1.2455,1.4613,23.723,5.085,1.4878,11.833,4.5373,-0.61464,6.1556,1.3708,0.41736,3.3748,1.638,0.10756,0.65973,-0.39802,-1.5546,-2.0525,-2.4474,1.8518,1.6755,1.5792,-0.40714,0.29015,-0.28028,0.47198,-0.65066,-0.95961,5.4428,1.6121,16.283,0.82671,5.1555,0.24371,1.4288,3.4413,2.4053,8.0616,0.044085,2.2646,0.16882,1.2736,0.61018,0.47824,8.7534,8.0107,1.0383,-0.4325,0.78511,-0.22563,0.38619,0.88449,1.6804,1.1799,-0.33439,-0.7052,0.13083,-0.32546,-0.043566,0.84804,0.32922,-0.31332,0.10239
8.831,1.4447,1.8271,1.9739,1.1199,23.087,5.5293,3.0789,10.367,3.5856,0.54446,4.2659,-0.078093,0.43128,2.4506,16.926,0.66423,0.73378,-1.0218,-1.2636,-2.4527,-2.1789,1.6368,1.7275,1.1533,0.39536,0.81874,-0.41408,0.20995,-1.2281,-1.3505,4.6161,2.7551,13.363,0.33918,8.3239,-0.14045,1.7675,4.6741,3.6559,9.4073,1.9182,1.886,-0.0058018,1.0865,1.2142,0.68511,7.5712,7.9961,0.87335,-0.27007,0.77781,-0.26427,-0.024505,1.7225,0.71947,1.4704,-0.23462,-0.45466,0.38279,-0.17761,0.13525,0.50743,-0.2749,-0.37935,0.16989
7.6181,1.4889,2.251,1.8672,1.1484,22.647,6.1581,2.4144,12.637,1.7143,1.5065,3.6881,1.382,0.34167,1.1124,15.329,1.1009,1.3873,-0.35596,-0.9277,-2.5956,-1.916,1.6146,1.327,0.84705,-1.3926,0.72428,-0.27625,-0.22396,3.111,-0.8028,4.0907,2.8822,10.975,0.41688,4.582,-0.076285,3.0201,3.011,2.7248,15.097,1.716,3.1392,0.27908,0.99796,0.96717,0.35728,6.8101,7.337,0.93239,-0.31336,0.30968,-0.17837,-0.13624,0.8744,1.4159,0.82002,-0.16257,-0.42236,0.52991,-0.023891,0.15937,0.55147,-0.29837,-0.12223,0.24141
6.7037,12.095,1.0646,2.0382,0.98531,20.206,5.0318,3.3539,12.631,0.29518,1.9196,2.7108,-0.41034,0.75246,0.48776,10.676,0.98813,1.095,0.16586,-1.0606,-2.2579,-2.2209,1.5153,0.48325,1.1099,0.90374,0.28773,0.36188,1.0702,9.4405,-0.63639,4.6444,1.5209,11.557,-0.50308,3.4361,0.22703,3.585,4.4191,1.9162,22.129,1.3723,1.3697,-0.35021,1.1819,0.856,0.41438,5.6718,6.5205,0.87855,-0.52041,0.064306,-0.32606,-0.40971,0.65753,2.1708,0.5094,0.36612,-0.81048,0.47331,-0.10224,-0.23502,0.3231,-0.18081,-0.44643,0.36699
5.0145,9.7227,-0.29474,2.534,0.89468,17.99,6.2396,17.327,12.032,-0.60383,2.2343,0.41875,4.2582,0.55832,0.3192,9.8478,0.44969,1.1927,0.52082,-0.91617,-2.4964,-2.1592,1.0926,0.98633,0.60219,0.16105,-0.17621,-0.20254,0.063675,9.2352,0.64211,6.471,3.1487,8.8705,-1.0974,0.61537,-0.23238,2.567,-0.086679,1.5912,20.922,1.5441,1.9853,-0.015749,0.92223,0.93412,0.71143,5.0148,5.4866,0.86912,-0.37411,0.44502,-0.19218,-0.39152,0.41693,1.6637,0.34156,0.0067893,-0.78984,0.27328,-0.20071,-0.067927,-0.36104,-0.018162,-0.19012,0.43817
3.2053,4.9094,1.0658,2.1861,0.48072,15.956,4.8483,14.749,7.4254,-0.4161,0.99209,2.7764,7.0933,0.32107,0.84813,16.111,0.74201,0.41276,3.0069,-0.76737,-1.6546,-0.054745,0.6128,2.1818,1.431,-0.85065,-0.41635,-0.22168,-2.1954,8.1671,0.21809,6.4721,1.2647,6.7954,-0.53193,-0.15927,-0.21335,2.0556,27.147,2.028,17.746,0.46836,4.271,-0.16042,0.97252,0.56831,1.0644,3.2856,4.8104,0.73918,-0.21758,0.64835,0.0093381,-0.80914,0.45979,0.97362,0.51316,0.068729,-0.47948,-0.087431,-0.20819,-0.11077,-0.68469,-0.26079,-0.2836,0.26559
2.0671,2.594,1.73,2.3877,0.36419,20.134,5.1927,12.916,5.8754,-1.187,1.4847,1.6764,4.1562,0.60871,-1.1303,11.761,0.28031,0.78882,5.4607,-1.219,-0.67709,0.81545,-0.25788,3.4913,1.245,-0.83918,0.1333,-0.43836,-2.7276,6.7304,0.29676,7.3509,1.184,6.449,-0.62184,-3.8599,-0.38857,4.4172,78.461,1.1434,17.539,0.3429,6.4331,1.7334,1.0665,0.19448,0.94028,2.1413,3.1465,0.66274,-0.40989,-0.023099,-0.22743,-0.22378,0.61071,0.65866,0.30598,0.22757,-0.21294,0.28608,-0.19086,0.34856,-0.67266,0.037334,-0.32439,0.54181
1.4549,1.0129,2.7477,3.0847,0.18455,18.039,5.1122,10.781,4.2025,-1.3646,1.5241,0.16322,4.6617,0.51509,-1.4937,8.8312,-0.56032,0.81875,5.1926,-1.4326,-0.21608,-0.43262,0.11971,4.3498,0.62007,-0.83469,1.2805,-0.65375,-1.4453,5.7115,0.59835,6.6842,1.6669,4.5427,0.55554,-0.095727,0.14836,2.3819,93.771,0.050324,16.856,0.80465,11.104,5.5933,0.79172,0.76043,0.20895,1.8894,3.3243,0.79843,-0.397,-0.091641,-0.26256,-0.04577,0.43779,-0.19689,-0.15185,0.13739,-0.23189,0.7885,-0.14256,0.42436,-0.3155,0.2568,0.30132,0.16138
-0.10177,0.7804,1.8131,4.3324,0.020763,15.329,2.8685,9.6679,3.9147,1.0292,1.4328,0.16107,2.5996,0.22524,-0.51634,7.8328,-0.9446,0.72321,5.9483,-1.6157,1.0326,-3.0813,-0.2887,3.8416,0.34654,1.9044,2.1481,-0.3651,-0.60497,4.1373,0.46896,8.8241,1.639,5.2494,-0.80371,-0.03789,-0.27867,2.8771,87.909,0.77419,24.081,0.48073,10.324,3.1435,1.1152,0.69909,0.74692,7.6118,2.9504,1.01,-0.61927,-0.15242,-0.14273,0.013751,0.19753,0.7495,0.31177,0.12018,-0.28612,0.48053,-0.19028,0.32606,-0.36691,0.032509,-0.2539,-0.0056896
1.7942,1.2744,1.3464,3.9098,-0.064893,8.9254,3.3314,8.8325,5.7784,-0.82342,0.82565,-1.1657,2.0561,0.12844,-1.0296,4.587,2.2952,0.47629,4.0596,-1.006,0.89114,-0.91294,-0.12705,3.2175,-0.33258,2.4632,2.6195,-0.23948,-0.93492,3.5729,0.87851,9.0189,2.2816,5.7721,1.8429,-0.50793,-0.63494,0.46051,73.811,0.78147,24.146,0.90325,8.4277,4.3411,0.8633,0.47824,0.38459,7.6118,3.7834,0.95894,-0.64227,-0.23787,-0.33482,0.03665,0.14829,0.040536,0.74557,0.13637,-0.35023,0.3429,-0.29057,0.66245,-0.22061,0.36442,-0.24455,0.57547
1.9686,2.9028,2.0795,2.537,-0.1281,-1.226,4.2387,6.9697,12.572,-2.4405,-0.3346,-0.17451,1.484,0.21072,0.54716,7.8211,2.8182,-0.46975,3.1867,-0.21058,0.5192,1.983,0.30982,2.3799,-0.25048,2.2931,2.738,-1.1597,-1.4332,2.4144,0.81991,7.7709,1.428,5.4605,6.8367,2.9645,-1.061,-3.8039,63.972,0.43755,18.355,0.40643,8.1841,1.6566,0.6383,0.69906,0.1084,5.2257,6.9036,0.32668,-0.20503,-0.08608,-0.1883,-0.77276,-0.13791,-0.46774,0.77031,-0.10219,-0.40293,0.22177,-0.18567,0.2667,-0.1613,0.11296,-0.14454,0.37997
0.091251,-0.36303,2.2217,2.16,-0.076798,0.52562,5.3589,5.1476,14.153,-1.3941,0.16471,0.62867,0.92562,0.27754,1.3437,22.397,1.1315,0.79888,3.3471,-0.9395,-0.9303,-1.3989,0.56982,1.6893,0.50286,0.5889,-0.85474,-1.3866,-1.539,1.6388,0.51436,5.7974,3.4701,2.8188,5.6038,0.0060862,-1.4734,-1.6685,52.98,2.4035,17.877,0.017607,4.4945,1.0744,0.75962,1.1438,0.024948,4.3477,5.7218,0.56877,-0.36786,0.10947,-0.16259,0.32022,-0.41088,-0.88996,-0.09923,-0.36579,-0.61935,0.31647,-0.1605,-0.0053529,-0.12177,-0.037232,-0.099374,0.2644
-0.78119,2.0894,1.5244,3.4195,-0.24361,7.4513,3.5043,4.0771,18.065,-0.88229,0.52403,0.35128,0.96941,0.19616,1.1412,16.136,1.0995,0.57689,3.5155,-0.048678,-1.1965,-1.9466,0.095187,2.3884,0.43088,0.96794,0.0009113,-1.1274,-0.61175,1.7855,0.80826,5.7594,3.3431,4.3985,4.9164,-2.4893,-1.5907,1.9773,45.19,2.4611,16.279,0.76481,2.0819,1.6564,0.80543,0.69433,0.52062,2.8478,3.9985,0.59902,-0.39073,-0.40648,-0.26352,-0.12832,-0.28247,0.84412,0.24591,-0.13863,-0.46337,0.38746,-0.1505,0.44002,-0.036968,-0.20333,-0.24113,0.31432
1.6919,-0.74244,0.85051,3.7244,-0.40534,5.8093,3.191,3.5951,8.9131,-1.432,0.71996,0.86981,1.0637,0.61085,0.89142,12.688,0.42841,0.17983,3.7363,-0.007557,4.6442,-0.97298,-0.29017,2.728,0.24768,-0.31091,1.082,-1.0496,0.96768,1.9397,0.62864,3.2929,1.8441,3.383,3.2566,-1.4387,0.55697,1.3906,39.971,2.3055,13.696,0.62265,1.7434,1.0814,0.68035,0.82271,0.19602,3.5605,5.465,0.32889,-0.29951,-0.23294,-0.023783,-0.34284,-0.19875,0.9536,0.33755,-0.037756,-0.33756,-0.11789,-0.31858,0.14315,0.04844,0.21304,-0.38304,-0.10662
-0.5751,11.489,-0.0082769,2.7749,-0.57225,-1.2363,1.3508,2.5138,19.256,-1.7099,-2.1188,1.527,-1.7962,0.40792,2.7504,7.4708,-0.043507,1.3272,5.2299,-0.21035,12.965,-1.7458,0.78258,1.8073,-0.16901,0.020986,-0.90817,-1.397,-0.42775,0.82228,0.40516,2.5272,1.9534,2.5308,2.7208,-2.3571,1.6707,-1.6418,35.803,1.3596,15.899,0.68103,-0.5499,-0.78021,0.64893,0.29234,-0.085729,5.1665,7.1068,1.1319,-0.3156,0.14531,-0.064713,1.9296,-0.24926,-0.29097,1.1452,0.53486,0.1804,-0.39512,-0.32794,-0.32603,-0.47852,-0.51111,-0.70885,0.056386
-1.028,28.626,0.047598,3.2411,-0.66293,-0.83969,0.62654,1.5195,12.243,4.4039,-0.77118,0.65878,-1.2541,0.13316,7.6131,5.1111,0.89467,1.3775,3.5934,0.014126,8.378,-2.1192,0.79083,0.23435,0.055124,-0.45074,1.2415,-1.4142,-0.72774,1.2146,0.21693,3.8315,1.6287,2.9655,2.5654,3.0124,0.065079,-0.39905,29.496,0.63115,12.569,1.3315,-1.0198,-0.58842,0.79785,0.061409,0.8373,2.2031,8.546,1.2994,-0.62113,-0.019831,-0.27132,1.8552,-0.039545,1.0464,1.9526,-0.20347,0.31236,-0.14067,-0.35371,0.089494,-0.11141,-0.49282,-0.18415,-0.051766
