-0.72547,1.3644,0.059381,0.70166,0.80209,3.4434,1.1016,2.3749,-0.37345,-0.51927,1.3266,-0.82472,7.7373,3.8684,1.9624,-0.7201,4.552,-0.12618,0.22346,0.23323,1.6779,-0.070253,-1.3236,0.33349,-0.41567,3.5627,0.59268,0.395,-1.693,0.067873,0.6677,0.17861,4.3074,-2.2718,-0.4318,-0.14246,-0.9019,0.30636,1.6649,0.79351,0.4359,0.5132,-1.199,-0.41135,0.016812,-0.25151,0.10158,-0.57115,0.78795,-1.2036,-0.8231,1.7503,-1.1624,1.8467,-0.24766,0.73352,-0.1685,2.9211,-0.94037,-0.37685,0.72992,-0.34722,-1.9427,0.31718,7.9719,-1.0755,-0.87067,-0.92474,0.078018,-1.1501,0.58513,0.75618,-0.26287,0.67935,-0.65447,-0.88453,-0.41414,9.6859,1.0668,0.18464,1.1864,-0.057582,-0.52357,-0.66262,-0.24945,1.1478,-0.25839,-0.43038,-0.49449,1.652,-0.65365,-0.60522,-0.60103,4.9705,-0.51062,-1.6614,-0.8862,-0.42146
-0.41516,1.8869,-0.57523,0.70421,0.19352,3.7096,0.84207,1.9107,-1.0934,-0.087488,1.4264,-0.56953,6.2347,5.5746,0.68252,-0.62937,3.2886,-0.26914,-0.37109,0.45135,1.0272,0.62961,-1.1382,1.1055,-0.34833,3.2855,0.34572,-0.003712,-1.5076,1.1126,0.36732,0.78993,3.321,-1.3741,-0.19919,2.3213,-0.94615,2.5567,1.9268,0.45801,0.76853,0.9938,-0.7493,-0.29462,-0.51,-0.40544,-0.40342,0.26417,0.54878,-0.69384,-0.56454,1.7922,-1.1835,1.3535,0.36957,0.3139,-0.12104,2.191,-0.95705,-0.23035,0.25001,0.048143,-1.3822,0.11977,6.9803,-1.0589,0.48762,-0.67118,-0.20906,-0.72284,0.56787,0.55591,-0.057014,1.0076,-0.66705,-0.33895,-0.22692,6.0033,0.9721,-0.23576,1.0612,0.53604,-0.78409,-0.59922,-0.36816,0.39402,-0.27742,-0.51672,-0.25075,1.2874,-0.57715,-0.54064,-0.52656,1.9864,-0.33308,2.0831,-0.79846,-0.4626
-0.2591,1.2173,-0.58621,1.6973,0.17665,1.837,0.031631,1.666,-1.6436,0.1091,-0.23786,-0.10654,3.9062,3.141,-0.4903,0.011323,1.6965,-0.07484,-0.20917,1.7005,0.41869,0.88413,-1.4193,1.3033,-0.023999,3.284,-0.028527,-0.84868,-0.62993,0.73074,0.15246,0.83804,1.1637,-1.0539,-0.31433,2.4117,-0.087896,5.2548,1.198,0.75389,1.2185,1.1908,-0.42616,-0.44055,-0.74649,-0.42717,-0.15123,-0.16034,1.0396,-0.62907,-0.95987,1.2954,-0.88912,1.0462,1.4482,0.073745,-0.25198,1.2293,-1.1779,-0.53459,-1.2699,0.2909,-0.82212,-0.40524,5.436,-0.2213,-0.82952,-0.27561,-0.16675,-0.24319,-0.22663,0.26363,-0.42483,1.4231,-0.92871,-0.62722,1.2704,5.0245,1.2635,-0.31334,0.88887,0.47441,-0.13017,-0.38992,0.060879,0.02435,0.1728,0.28459,-0.46124,0.26113,0.050466,-0.76828,-0.84713,-0.10603,-0.41785,6.4229,0.25958,-0.33426
-0.055699,0.32142,0.20228,0.70798,-0.30072,2.7543,-0.051736,1.7001,-0.77261,-0.15131,0.68912,-0.60078,3.6131,2.4836,0.78941,-1.0745,2.4248,-0.29124,0.17136,0.79794,1.2227,0.73916,-1.0445,0.57134,-0.57227,3.3744,0.27128,-0.07227,-1.0004,0.71737,0.2511,0.86761,1.9751,-2.0272,-0.68364,1.2925,-0.54337,2.2318,1.6153,0.81944,1.5043,1.1714,-0.77573,0.034623,-0.48429,-0.52739,-0.17747,0.43257,0.563,-0.70066,-0.61319,1.0724,-1.0102,0.83488,0.71217,-0.093731,-0.05469,1.3475,-1.2617,-0.42511,0.31208,0.044861,-0.81519,-0.77466,5.6255,-0.89005,0.98048,-0.43772,0.091655,-0.28752,0.37963,0.13693,-0.21364,-0.0047765,-0.5336,-0.38489,0.15249,2.6188,0.56991,-0.69846,1.0658,0.79641,-0.25451,-0.31133,-0.16993,-0.10616,-0.012593,-0.70415,-0.03276,0.44122,-0.22668,-0.15692,0.13653,1.4878,-0.077539,2.9404,-0.45188,0.24196
-0.11998,0.74384,-0.1384,0.81514,0.17177,2.5494,0.59631,1.9353,-1.2643,0.068714,-0.17743,-0.64627,3.4038,2.6849,0.43866,0.42873,1.9178,-0.47008,0.0056655,1.7657,0.64704,0.8393,-1.3946,1.2345,-0.75185,3.502,0.11828,-0.1598,-0.46533,1.5167,-0.12358,1.1026,1.6502,-1.4661,-0.70708,1.6556,-0.37841,1.9721,1.4822,0.35813,1.5443,1.3634,0.39872,-0.13606,-0.57285,-0.77404,-0.41383,0.178,0.78612,-0.67803,-0.74374,1.3301,-1.0123,0.64899,0.67376,-0.214,-0.21478,1.0328,-1.3748,-0.35748,0.017656,0.41286,-1.3601,-0.77541,4.8924,-0.92089,1.1754,-0.6635,-0.011607,0.19795,0.37562,-0.36731,-0.36716,0.8699,-0.84739,-0.47683,-0.2289,1.6268,0.28902,-0.92337,0.61173,1.0568,-0.46722,-0.54818,-0.19607,-0.45043,-0.037789,-0.90665,-0.063278,-0.19657,-0.040073,-0.026631,0.46126,0.53212,-0.48221,2.2328,-0.6829,0.59432
0.085106,1.373,-0.33209,1.376,-0.19012,2.4554,-0.19138,0.93587,-1.2177,0.45021,-0.46659,-0.60962,2.8273,2.7686,0.23552,0.034758,1.2697,-0.4587,0.10084,2.2808,-0.025296,1.0577,-1.5423,6.3412,-0.11905,1.3904,-0.027697,-1.1283,3.7092,1.1548,-0.12278,0.7288,1.0261,-1.4085,-0.5929,2.7474,-0.63101,0.040158,0.23499,0.15121,1.0487,1.9257,1.0628,-0.78913,-0.71558,-0.92407,-0.3784,-0.45412,-0.1834,-0.84672,-0.86933,1.3162,-0.32631,0.87637,0.97746,-0.15907,-0.31339,0.72716,-3.0285,-0.7266,0.31583,0.39128,-1.6362,-0.80415,4.0259,-1.2111,0.82233,-0.66725,-0.26503,-0.0026367,-0.20642,-0.81436,-0.35598,0.58093,-0.97276,-0.54302,-0.06014,0.96044,0.21986,-1.1003,0.5302,1.4113,-0.80321,-0.6373,-0.25073,-0.87311,0.026875,-0.97018,-0.02287,-0.69142,0.53137,-0.36448,-0.3936,6.0681,-0.40101,3.6761,-1.1384,0.21897
-0.28722,1.8321,-0.40217,1.206,3.2469,3.3106,-0.55352,0.94134,-0.7409,0.59053,0.11943,-0.6519,1.9616,2.1379,-0.039273,-0.59213,1.1942,-0.24575,-0.43433,2.066,-0.28527,1.3642,-1.4417,6.0049,0.17464,1.7528,-0.23998,-1.5936,4.155,1.2592,-0.16142,0.86919,0.57301,-0.44718,-0.45721,2.6361,-0.75969,0.65865,0.89943,1.5776,0.43807,1.8834,1.7628,-0.5423,-0.83068,-0.68541,-0.67331,-0.51996,-0.95479,-0.68962,-0.30109,4.0604,0.073808,0.22185,0.83057,-0.35254,-0.30799,0.52248,-3.4558,-0.92745,0.14322,0.6398,-1.9553,-1.2201,3.5509,-0.041686,0.86589,-0.76491,-0.11704,-0.17081,-0.15283,-0.84362,-0.31554,0.75474,-0.6669,-0.55046,0.1759,0.64117,0.18564,-1.2102,0.54098,1.5719,-0.73037,-0.64623,-0.36414,-0.84024,0.0020126,-0.66973,-0.2476,-0.49008,0.21311,-0.42555,-0.39623,8.6255,-0.49183,4.2777,-1.5867,0.42098
0.65097,0.95308,-0.70399,0.68799,3.7013,2.4579,-0.21798,0.8631,-0.52897,0.26023,-0.4074,-0.41908,1.4564,1.4041,-0.34625,-0.41725,0.8963,-0.70063,-0.19717,1.591,-0.37751,0.72926,-1.3176,3.5511,-0.24318,2.0615,-0.51676,-0.7038,2.8439,1.2959,0.036464,0.58972,-0.12332,0.012036,-0.53746,1.3931,0.020396,0.8844,0.72245,2.5012,-0.2022,1.1527,1.2722,-0.78947,-0.20716,-0.7994,-0.58517,0.13076,-0.30482,-0.63552,-0.99823,3.691,-0.16288,1.1755,0.49263,-0.60593,-0.30444,0.17299,-2.8686,-0.62741,-0.95503,0.77158,-1.1503,-1.2722,2.6418,0.52815,0.42174,-0.6825,-0.28679,0.71777,0.20682,-0.76709,-0.17039,0.75015,-0.59804,-0.47109,0.1842,-0.1483,0.082539,-0.74685,0.62021,1.5337,-0.61009,-0.53387,-0.0060425,-1.3177,0.19258,-0.69011,-0.27196,-0.48698,0.014342,-0.48191,-0.64054,4.0133,-0.2323,4.329,-1.2649,0.17919
1.6869,0.76111,-0.93153,0.7417,3.6438,2.5302,-0.37732,0.83516,-1.4954,0.23935,-0.58595,-0.23607,1.2344,0.53894,-0.23306,-0.51344,0.53439,-0.75352,-0.060921,1.6793,-0.74224,0.57004,-0.79066,3.1085,0.0063275,1.5065,-1.1293,-1.148,2.0126,2.1774,0.032828,0.17201,-0.48395,-0.42243,-0.62626,0.27873,0.16801,1.8249,0.20356,1.2198,-0.31618,1.4507,1.1598,-1.0341,-0.17821,-0.48717,-0.49018,0.35877,-0.47124,-0.51468,-0.92125,2.5588,-0.96893,1.8989,0.51267,-0.70757,-0.19953,0.24748,-2.991,-0.41508,-1.0125,0.21193,-0.44353,-0.9226,1.239,0.0073003,-1.0945,-0.45469,-0.25127,0.70222,-0.26147,-1.0064,-0.052696,0.36445,-0.43135,-0.29097,0.13614,0.74755,-0.025666,-0.56257,0.35596,1.0906,-1.075,-0.56017,-0.28595,-1.1156,-0.037411,-1.2002,-0.054338,-1.0832,0.34845,-0.39727,-0.75383,0.18848,0.026128,5.0891,-0.66394,0.024629
1.1234,0.96561,-1.1074,1.04,2.7144,1.7086,0.45162,0.74965,-1.4701,0.16358,-1.178,0.37784,1.9854,0.57959,-0.22386,0.27202,1.414,-0.66181,-0.22806,1.6561,-0.17251,0.35535,-0.39003,2.242,0.064859,3.0817,-0.58071,-2.086,2.0668,2.8685,-0.10327,-0.098842,-0.31972,-0.16451,-0.41153,0.50876,0.55895,0.72526,0.99779,-0.35394,-0.011391,1.5315,0.8202,-1.2604,-0.22902,-0.14342,-0.58062,-0.23396,-0.47108,-0.62697,-0.51066,2.907,-0.46968,1.338,0.62036,-0.60226,-0.31655,0.085262,-1.683,0.095723,-1.1659,0.11755,0.089167,-0.29552,-0.16249,-0.09426,-2.5204,-0.48224,-0.41002,0.27029,0.1079,-0.61529,-0.27881,0.45418,-0.52456,-0.36053,0.58791,0.098923,0.13227,-0.54081,0.4581,0.81359,-0.48127,-0.44445,-0.35882,0.6421,-0.1218,-0.71404,-0.14078,-0.76169,0.29213,-0.35677,-0.90403,3.4727,0.075423,3.8944,-0.52738,-0.25877
0.54471,1.4041,-1.2089,0.11374,0.41791,2.9385,1.009,1.5284,-0.6892,-0.70798,0.066664,-0.043713,2.4039,6.9992,0.025594,0.97957,2.356,-0.94834,-0.98553,0.64043,0.079894,-0.71586,-0.17206,2.4604,-0.80563,1.7152,0.52454,0.026101,1.883,1.4426,-0.28943,-0.098552,0.97671,1.7092,-0.69716,-1.1621,0.13239,-2.7405,0.61519,1.0773,-0.42645,2.5853,0.029341,-1.1835,-0.28183,-0.30147,-0.69847,-0.11161,2.1051,-0.54775,1.6311,2.8084,0.95066,3.0686,-0.23152,-0.44734,-0.21931,-0.064516,-0.62084,-0.010428,0.28449,0.13975,-0.28113,-0.042306,0.23316,-0.63074,-2.3085,-0.7493,-0.99506,-0.63259,0.27674,-0.49366,-0.52767,1.3611,-0.6543,0.20304,-1.3151,0.59325,-0.2808,-0.022043,-0.45342,-0.43365,0.83298,-0.35441,-0.098809,1.5082,-0.42221,-0.80042,-0.15649,-0.82938,-0.5443,-0.22162,-0.7854,8.4504,0.045556,-0.074137,-0.71738,-1.1856
-0.35618,1.0705,-1.1205,0.2818,1.3873,2.5903,0.62603,1.4352,-0.6238,-0.64247,-0.37603,-0.21114,1.3697,7.9705,0.30485,1.1641,1.3058,-0.66624,-0.43716,0.018086,-0.18016,-0.83861,0.027032,0.64734,-0.7844,0.89151,0.26924,-0.35538,1.8647,0.53026,-0.18946,-0.46148,-0.2371,1.5048,-0.63805,-1.496,0.4778,-0.87518,0.48577,0.68961,-0.20327,3.0152,0.23633,-1.4113,-0.277,-0.41287,-0.55021,-0.15021,1.2781,-0.31076,0.45696,2.0283,2.5843,2.8021,-0.11877,0.2064,-0.18494,-0.22948,-0.71408,-0.13763,-1.9617,0.20832,-0.033218,0.055947,-0.15824,-0.91754,-1.9953,-0.32207,-0.99118,-0.55681,0.10929,-0.54042,-0.69582,1.7422,-0.86827,0.4582,-1.0299,0.73695,-0.1412,0.13811,-0.25325,-1.0693,0.35976,-0.34469,-0.16561,1.1685,-0.42514,-0.95071,-0.23642,-0.86406,-0.4922,-0.28641,-0.99675,4.4028,-0.0066311,0.54684,-0.37232,-1.1004
-0.040748,0.63056,-0.77843,0.61037,1.6942,2.16,-0.032371,0.898,-0.50348,0.484,-0.33827,0.10889,-0.05902,4.8419,-0.08026,-1.3559,1.5665,-0.76767,-0.029167,0.28247,-0.62518,-0.020819,-0.38102,2.0559,-0.58024,0.24821,0.37577,-0.040333,2.4785,0.63387,-0.14412,0.37587,0.033821,1.0797,-0.67445,0.55702,-0.18198,0.58181,1.9912,2.9238,0.24966,2.3431,0.10266,-0.32277,-0.41094,-0.76252,-0.38919,0.14888,2.9914,-0.15321,-0.1059,1.0188,2.3897,1.5369,-0.0050469,0.50633,-0.1654,-0.48744,-1.4347,-0.27426,-2.1518,0.35986,0.11724,-0.66711,0.87544,-0.28136,0.17694,-0.25101,-0.20923,-0.35627,-0.045363,-0.94072,-0.47169,0.21895,-0.42314,0.1427,-0.015009,1.4774,-0.28894,0.21925,-0.17494,0.68889,-0.31319,-0.11706,-0.38043,0.21011,-0.29988,-0.92061,0.10539,-0.7809,-0.29657,-0.16648,-0.16305,6.5391,0.064737,2.9075,-0.084609,0.12983
-0.038499,1.2508,-1.029,0.47589,-0.10618,2.6644,-0.71377,1.2995,-0.33399,0.11189,-0.30989,-0.4485,0.25719,4.816,0.35511,-1.4365,3.1307,-0.70817,-0.31665,-0.42302,-0.65162,-0.28552,-0.86503,3.277,-0.47083,-0.14525,0.060108,1.4027,1.6748,-0.40564,-0.37444,-0.022549,1.3193,1.3572,-0.46402,0.51819,-0.83121,-1.5548,1.1505,3.0606,-0.26929,2.4226,0.082241,-0.54309,-0.42574,-0.51511,-0.61512,-0.02829,3.5493,-0.57595,-0.071404,1.0918,1.341,2.6282,-0.1243,0.1069,-0.13725,-0.54563,1.3163,-0.66455,-0.55976,0.62225,-1.0974,-0.31257,0.3544,-0.29299,-0.82948,-0.8026,-0.11611,-0.44238,-0.0017426,-0.58055,-0.53889,-0.3276,-0.31692,-0.19736,-0.67149,1.7425,-0.20255,0.2056,-0.21421,0.38701,0.51658,0.047642,-0.30223,0.714,-0.4295,-0.92339,0.20142,-0.76396,-0.046807,-0.12656,-0.25214,10.97,-0.11276,0.57603,-0.58515,0.14167
0.099524,0.79238,-0.80184,0.042518,0.17183,1.7732,-0.65284,0.34189,-0.36025,-0.50675,-0.51102,-0.13939,0.23137,3.8644,0.32345,-1.0607,1.5996,-0.97326,-0.27561,0.62643,0.90007,-0.022174,-0.65629,2.1065,-0.3437,1.0243,-0.021257,0.43979,1.3442,1.2093,-0.66526,0.22519,0.88282,2.3482,-0.43085,0.41416,-0.17784,-0.66979,1.5324,1.1694,-0.67459,2.1966,1.4453,-0.99501,-0.40247,-0.53609,-0.88875,-0.14893,3.9993,-0.80451,1.1666,0.74005,0.6847,1.7149,0.29712,0.24925,-0.21,-0.38988,2.5298,-0.46679,-0.15694,0.60148,0.25992,-0.15049,0.077456,-0.76829,-1.0179,-0.73592,-0.89374,-0.72213,0.81999,0.58709,-0.51789,-0.2256,-0.82585,-0.36868,-0.76104,1.0068,-0.52816,0.038799,-0.60684,-0.32502,0.81788,0.38379,-0.52607,0.77785,-0.55957,0.94629,-0.394,0.12158,0.0016882,-0.41048,-0.74012,6.98,-0.28,1.6175,1.2236,-0.86653
0.10371,0.57338,-0.83814,0.16668,1.3432,1.5118,-0.42891,0.039518,-0.76902,0.21587,-0.36221,-0.1186,-0.073148,2.2207,-1.2459,-1.1125,0.8911,-1.655,0.013807,1.3792,0.62217,0.4963,0.11397,2.1999,-0.31228,0.69553,0.09554,-0.38002,2.0425,1.9075,-0.22993,0.78864,-0.032244,1.3856,2.3593,1.3206,-1.0234,1.6664,1.8328,1.1145,-0.66794,0.26656,1.4829,-0.70765,-0.31861,-0.68829,-0.45758,0.079333,6.3879,-0.60253,3.3206,-0.54198,0.54755,0.53244,-0.19087,0.13052,-0.13198,-0.32877,0.43581,-0.58264,-0.45238,0.53907,0.40969,-0.038421,-0.25213,-0.7277,1.0824,-0.39481,-0.79717,-0.45813,0.42905,0.22215,-0.3818,-0.0052443,-0.6983,-0.6414,-0.36988,1.0757,-0.052229,0.4727,-0.40027,0.15139,-0.38068,-0.086856,-0.77458,-0.28371,-0.67164,0.78402,-0.38495,-0.45102,-0.0017235,-0.51614,-0.61864,5.0221,-0.28438,3.8805,2.4719,-0.55658
