0.47673,-0.29998,-1.9292,-0.5005,-0.14269,-0.51632,-0.67106,1.5434,-0.79936,6.4529,2.4069,10.228,0.42239,-0.56519,0.90632,3.9715,-0.51977,0.79538,1.1865,0.37014,-0.3299,-0.38747,-0.037343,0.17505,1.2727,-0.9118,0.41453,-0.32865,0.36131,0.82047,1.1844,-0.85043,-0.42485,-0.44843,-0.33306,0.90422,4.7776,-0.045566,4.844,-0.53268,0.15153,-1.6085,1.054,1.3498,-0.10301,0.51051,-0.27633,-2.2139,-1.5823,-0.51096,1.0276,-0.011117,0.63852,1.71,-0.82843,-0.161,-0.43119,-0.33959,2.658,0.81721,-0.31735,0.25616,-0.4799,0.25512,0.42974,-0.57603,-0.38027,-1.8956,5.0063,0.41731,-0.90641,0.16392,-0.16442,0.23447,-1.7399,0.63877,-0.1526,-0.35863,-0.24548,-0.90021
-0.20655,-0.65933,3.2523,-0.61101,-0.27585,-0.065864,-0.96221,1.4784,-0.72627,10.085,1.7578,13.087,0.74486,-0.40407,0.24004,1.4718,-0.21776,1.4616,2.1914,0.69349,-0.68103,-0.68317,0.68097,-0.097415,1.0729,-0.9749,-0.58917,-0.46398,-0.59831,1.4399,1.2577,-0.86882,-0.41309,-0.25513,-0.37194,1.5661,2.7289,0.0045682,0.6987,0.031803,-1.0076,-1.3548,2.776,1.9794,0.43264,0.74435,-0.064447,-1.4029,-2.8105,-0.71336,-0.98313,-0.020652,1.4382,0.88814,-0.90525,0.42962,-0.24744,0.14863,2.8973,1.5651,-0.27334,-0.34148,-0.38342,0.13752,0.1209,-0.26752,-0.078775,-2.0414,4.0068,0.30796,-0.64337,-0.28082,0.10002,-0.24015,-1.3812,0.18944,-0.43645,-0.31282,-0.20307,-0.76501
-0.040919,-0.41887,8.8411,0.1452,0.071473,-0.59267,-0.81523,1.7789,0.31525,5.7458,1.4062,10.803,0.31199,-0.5164,0.21552,1.4925,-0.80824,1.4692,1.9901,0.64668,-0.979,0.0089,-0.039194,-0.16392,0.69556,-0.95348,-0.18721,-0.53565,-0.56526,1.435,0.61179,0.72278,-0.5048,0.082334,-0.57596,1.5322,2.1742,-0.051408,1.135,0.40257,-1.2976,-1.8888,0.071514,0.79622,1.0396,0.020952,-0.32334,-0.1323,-2.8261,0.058463,-1.8698,-0.23159,2.0655,-0.66646,-0.65668,1.7857,-0.54351,0.75195,3.2887,3.9625,0.20519,2.2733,-0.56458,0.0045562,-0.48236,-0.11596,0.064329,0.6447,4.2176,0.60917,-0.53911,-0.055419,0.29,0.075068,-0.60474,0.44241,-0.49917,-0.47989,-0.36928,-0.85103
-0.2637,-0.065461,4.6234,-0.1846,-0.4615,-1.3747,-0.51729,1.3864,0.11487,4.5001,2.0179,11.921,0.53999,-0.25562,0.33594,1.9424,-0.25477,1.7371,1.5938,-0.20047,-0.46335,0.18338,0.55704,-0.54784,0.71718,-0.24787,-0.49632,-0.79581,-0.12214,1.1532,1.1947,0.29136,-0.51487,0.46171,-0.18181,1.2348,1.4851,-0.012199,1.1142,1.4402,-1.1186,-0.9982,-0.17299,0.90093,0.5848,0.8178,-0.42132,0.2071,-2.3084,0.26473,-0.82987,-0.24671,1.0495,-0.058111,-0.58271,0.32984,-0.36813,-0.11651,2.8147,3.094,0.30845,2.8704,-0.41601,0.1394,-0.33024,-0.82424,-0.62617,1.7386,4.0628,1.028,-1.5627,0.2508,-0.43892,0.17786,0.71922,0.37214,-0.40656,-0.19202,-0.32674,-0.52597
-0.825,-0.46512,4.251,-1.0083,-0.61725,-0.41381,-0.65971,1.6427,-0.27612,10.063,1.5956,8.3896,-0.1989,-0.58166,1.1236,1.1963,-0.23313,1.5392,1.6452,0.057053,-0.19629,-0.62359,1.2086,-0.54544,0.76858,-0.52326,-0.82391,-0.90635,-0.51012,0.22496,1.3825,-0.20618,-0.58716,-0.074341,-0.19918,1.9006,1.8537,0.11724,2.9841,1.6025,-0.58806,0.025689,0.18616,1.0974,0.84234,1.5174,-0.97162,0.8017,-2.5877,-0.027551,-1.3263,-0.20282,1.3475,0.38801,-0.71182,1.2039,-0.92476,-0.2545,3.0449,2.5051,-0.46936,1.1415,-0.48308,-0.049041,-0.16788,-0.73603,-0.11805,0.43052,4.7589,0.83233,-0.49929,0.2365,1.3073,-0.58387,0.40244,0.88292,-0.57943,-0.14382,-0.4995,-0.13986
0.063849,-0.29514,1.8653,-0.82922,-0.26175,4.8749,-0.81618,1.6456,0.98132,8.3867,1.4343,7.4872,-0.28543,-0.38975,0.81259,1.4178,0.40638,1.1505,1.4408,0.68929,-1.2416,-0.72181,1.2743,-0.29094,1.062,-0.74759,-0.6871,-0.8547,-0.06059,0.011577,1.1924,-0.061892,-0.5414,-0.45388,-0.5644,1.4358,2.2862,0.13158,2.4657,1.2262,0.80554,-0.85541,-2.2345,0.8347,0.066922,1.2936,-0.33414,0.026291,-2.5252,0.18097,-1.5387,-0.14866,1.9403,-0.57394,-1.0946,0.29779,-1.5621,-0.33552,0.45855,7.2589,0.96678,1.2186,-0.6382,0.05808,0.37741,-0.41433,-0.34517,0.40638,6.2584,0.81779,-0.49448,0.38189,0.44987,-0.32438,-0.76703,1.2906,-0.3531,-0.14525,-0.44996,-0.61473
-0.20678,0.23388,1.6755,-0.49803,0.41921,4.5136,-0.98955,1.5612,0.37757,5.9489,1.0752,8.4597,-0.53888,0.14033,0.66486,1.8598,-0.33048,1.5072,0.58965,0.23812,-1.2636,-0.35364,1.002,-0.58318,1.0989,-0.79125,-0.83584,-0.63663,0.12148,-0.97132,1.8109,-0.085355,-0.50639,-0.0053294,-0.50946,1.3236,4.2498,0.0044837,2.2649,0.62099,1.0663,-0.47987,-2.6241,0.49734,-0.17616,1.5693,-0.20587,-0.19485,-1.4696,0.13107,-0.86433,-0.24875,1.2567,-0.15781,-0.70968,0.054943,-0.61415,-0.46699,2.2996,6.0597,0.45881,0.83383,-0.46536,0.015956,0.18955,-0.36406,-0.95575,0.18255,6.1422,0.18216,-0.25867,-0.021049,0.37172,-0.044603,-1.5242,0.62128,-0.23331,-0.18038,-0.30961,-0.79917
0.27364,-0.022662,1.4109,-0.83715,1.183,3.9536,-0.66379,1.3648,-0.24931,5.5789,0.92188,8.2833,1.27,0.11399,1.0213,1.1454,-0.3105,0.94389,7.5046,0.28145,-0.50179,-0.74942,1.2157,-0.1448,1.4505,-0.86607,-1.5122,-0.33858,-0.21594,1.8044,1.7815,-0.3511,-0.52509,-0.23642,-1.3982,1.0941,3.1809,0.089168,2.0448,0.86046,1.1065,-0.13994,-0.88538,1.2172,0.48431,1.7082,0.12977,-1.329,0.24836,-0.17856,-0.6287,-0.28588,1.13,-0.29293,-0.7005,0.27517,-0.11477,-0.67339,3.1634,4.0367,0.25763,0.87806,-0.37724,0.10846,-0.27879,-0.9833,-0.54701,0.01888,4.8518,0.22468,-0.15604,0.24802,0.48361,0.082563,-0.92129,-0.2324,-0.57981,-0.042268,-0.29258,-0.85866
-0.83205,-0.52231,1.1961,-0.20751,1.4379,3.0539,-0.51797,1.2786,-0.6349,3.7584,0.78238,6.9554,1.6788,0.52472,1.0877,1.3792,-0.51551,0.96485,11.226,0.20274,-0.28429,-0.020636,1.1739,0.21139,1.0464,-0.75042,-1.1423,-0.39037,-0.56357,3.2641,0.97809,0.7086,-0.3927,0.88818,-1.2847,1.1694,2.719,0.60268,2.0818,1.0986,0.97989,-0.71614,-0.31098,-0.28634,0.51639,0.82815,0.27462,-1.4992,0.031437,-0.34522,-0.24148,-0.29313,1.4366,-0.87145,-1.0292,0.02929,-0.4896,-0.46943,2.3923,2.7336,0.16381,0.68746,-0.55017,0.10042,-0.48227,-1.2604,0.20698,-0.93283,3.6493,0.46706,-0.29316,0.35476,0.57189,-0.29932,-0.74239,-0.35275,-0.4584,0.006896,-0.39556,-0.77634
0.14088,-1.1128,1.3049,5.895,1.6192,2.6083,-0.43171,1.4097,-0.11445,4.3669,0.4456,2.867,0.74209,-1.0315,1.1961,0.50639,-0.045682,0.13911,8.0453,0.47997,0.49637,-0.68722,1.0364,1.2171,1.2734,-0.76342,-1.1353,0.10467,-0.53763,1.8481,1.1321,0.89654,-0.38832,-0.17434,-0.49677,-0.59074,2.9563,0.19191,8.784,1.7479,0.35332,0.33923,-0.66122,-0.23551,0.16404,0.8909,0.047521,-0.92341,0.52003,-0.22904,0.20929,-0.44403,1.2064,0.65505,-1.517,1.3436,-0.9508,-0.033505,3.2895,1.9714,0.38602,0.049617,-0.63719,1.519,-0.34272,-1.9257,-0.11503,-1.1796,3.6594,0.56142,-0.039081,0.27238,2.3504,-0.41891,0.11306,0.27512,-0.45883,0.021064,-0.46108,-1.0914
-2.7892,-1.186,1.6217,4.1791,0.89603,2.6681,-0.32909,0.69372,-0.74146,4.0351,0.11368,7.4063,-0.40191,4.5584,1.8666,0.08138,-1.0239,-0.40648,6.9336,1.3647,-1.7585,-0.52805,4.2974,1.6277,0.52947,-0.52787,2.4712,-0.084915,-1.0151,3.8735,0.36931,1.8422,-0.51415,2.4164,2.0578,3.9393,-0.22221,0.031254,12.244,0.72122,-0.82663,-0.20895,-0.3141,2.6058,0.94019,0.15703,-0.16049,1.1118,3.1294,-0.64774,1.3178,-0.44171,1.0235,-2.2614,-1.4619,1.4439,-1.0091,-0.19951,4.2711,1.7009,0.71402,-0.43236,-0.7105,1.1824,0.10134,-3.2813,1.8046,-1.536,3.8023,0.73414,-0.71632,-0.35707,3.3364,-0.85298,1.0411,0.14706,-0.45508,0.1485,-0.5993,-0.52169
7.9285,-0.83997,-0.8816,1.6217,0.85651,1.8189,-1.0933,0.1927,4.6987,3.5257,-0.7337,5.8328,-1.117,12.789,1.7187,-2.7081,3.051,-0.026801,5.0177,2.0173,0.60808,-1.6127,6.803,1.5676,-0.81655,-0.8701,4.1341,0.59884,-1.4062,2.5433,-1.4927,1.4656,-1.2767,2.0942,10.303,8.3603,-0.0431,-0.2276,11.953,0.22583,-1.0281,0.18735,2.7806,1.876,0.79723,0.24108,-2.1321,1.7715,2.8663,-0.73377,1.4147,-0.30623,0.81327,4.5278,-0.51865,-0.51739,-1.1864,-1.0178,2.2343,1.1578,7.3019,-0.89688,-0.80949,3.1265,0.29861,-6.4258,0.5292,-3.2601,2.8099,0.40753,5.2974,-0.73912,2.7988,-0.11267,1.4054,-0.12626,-0.55186,0.43475,-0.56829,-0.90693
16.286,-1.4377,-1.6412,1.3983,0.089439,1.173,-0.97409,0.71554,6.8884,1.4406,-1.4331,3.0118,-0.72055,8.1018,0.73395,-0.92944,7.1966,-1.6288,4.563,1.0615,2.3854,-1.591,4.82,2.2188,0.5373,-0.92616,2.4402,1.4717,-1.4223,1.8065,-0.83599,1.0459,-1.279,0.85648,7.0608,5.19,-2.2154,-0.22406,9.769,0.78674,-0.88144,6.3829e-05,5.2092,-0.55509,0.64914,-0.34036,-2.0383,1.968,1.3625,-0.52993,1.5421,-0.35295,-1.0072,8.7715,-1.2683,-0.40344,-1.5387,-0.9638,5.2913,0.56533,10.557,-0.69079,-0.81425,2.986,-0.20948,-4.2682,-0.098671,-2.7146,4.3938,-0.076841,5.7666,-0.54156,2.3046,1.6988,1.7972,0.99856,-0.36038,-0.32572,-0.17132,-0.957
7.7538,-0.56473,-0.74713,1.023,0.030643,2.0393,-0.8767,0.75899,3.7321,1.7312,-0.10358,3.553,-0.40219,7.8713,0.6237,0.2616,3.4593,0.096242,2.6889,1.6834,2.5264,-0.19652,4.9993,1.318,0.28622,-0.78185,2.625,1.4175,-0.60694,0.65808,0.047767,0.37303,-0.78478,1.9421,5.2483,5.9333,-0.4099,-0.33498,10.043,0.38546,-0.68154,-0.29774,1.2503,0.494,0.71843,-0.27853,-1.0664,0.98381,1.0728,-0.35112,0.25268,-0.37368,-0.098882,4.1736,-1.3298,-0.38873,-1.4402,-0.90029,3.7112,0.51285,8.5433,-0.34908,-0.86415,1.5995,-1.4458,-3.5045,1.9934,-1.8981,3.8695,0.26195,1.4584,-0.19624,1.8833,0.20966,1.4692,1.9366,-0.075928,-0.42445,-0.24785,-0.49827
5.6289,-0.24034,-1.1156,2.351,0.35237,1.4775,-0.78616,0.92129,3.0302,2.0123,0.24376,1.5587,0.20687,6.1343,0.52243,-0.47579,2.4056,0.62047,1.4235,0.076883,2.8831,-0.067155,4.8222,1.1702,-0.076837,-0.88616,1.6386,1.5031,-0.91977,-0.10239,-0.55767,-0.12484,-0.6569,1.1428,4.53,5.1448,-0.65251,-0.52964,9.7406,0.41701,-0.14485,0.061847,-0.65445,0.36882,0.63661,1.1921,-0.54782,0.57225,1.4562,-0.471,-0.93948,-0.31679,1.0753,2.6179,-0.85081,-0.40418,-0.6488,-0.48336,1.8929,0.36916,6.8749,-0.43378,-0.63164,1.2611,-1.5941,-3.9074,1.0575,-2.0026,3.4777,0.3389,-0.23254,-0.066774,1.3931,-0.87502,1.3939,2.1382,-0.34282,-0.07465,-0.31359,-0.4641
2.6872,-0.23016,-0.75592,9.4036,-0.13772,0.65231,-0.49964,0.50596,1.6521,1.8759,0.32226,2.5386,0.13652,6.0559,0.20165,-0.34037,1.1493,0.33169,0.57168,-0.81215,1.2894,-0.11774,3.2299,0.39283,0.52788,-1.0106,1.3584,1.1656,-0.55561,-0.84943,-0.22791,-0.27606,-0.66418,2.0734,3.2772,4.0253,1.171,-0.51703,7.8387,0.061843,1.1075,-0.48291,-2.479,-0.51478,-0.15756,1.5495,-0.33609,-0.070386,0.52695,-0.23152,-0.76869,-0.45814,0.37787,0.77432,-0.84775,-0.71955,-0.21696,-0.61526,2.3978,-0.12968,4.8309,-0.25936,-0.40494,0.6652,-1.1054,-2.7967,0.8532,-1.5493,4.1708,0.41778,-0.99584,-0.13951,1.118,-0.48912,0.59413,1.9613,-0.13909,-0.25256,-0.010232,-0.65098
1.821,0.47577,-0.69256,6.757,-0.71881,0.8608,-0.43989,0.27157,1.0837,1.7676,0.77324,2.5751,-0.5934,4.8606,0.04708,-0.2462,0.77128,0.54266,-0.10323,-1.2142,1.2603,-0.52764,1.4156,0.22713,0.06143,-1.0538,1.0794,1.0021,0.41465,-1.2657,-0.28465,-0.07357,-0.55194,1.5415,2.4614,1.3891,1.8048,-0.5221,7.8181,-0.30822,1.1738,-1.1047,-3.7921,-0.95418,0.044825,1.3254,-0.42054,-0.42692,0.88914,-0.4681,-0.65982,-0.32722,-0.40737,0.64561,-0.25491,-0.64487,0.2026,-0.32001,1.1206,0.19997,3.2541,-0.58739,-0.27326,0.18755,-1.3532,-1.759,-0.4052,0.030668,4.3663,0.48223,-1.5399,-0.087263,-0.10255,-0.36117,0.1022,1.5436,-0.26102,-0.21016,-0.043395,-0.54406
0.74489,0.32894,-1.0059,5.1243,-0.15794,0.62089,-0.44204,0.43699,0.55618,1.1106,0.4032,1.3897,-0.54426,4.2065,0.034784,-0.45782,0.46393,0.79851,0.37639,-1.3676,0.67561,-0.063466,0.99692,0.12478,0.36647,-0.94711,0.9323,0.50377,0.54464,-0.77659,-0.50913,0.47773,-0.61432,1.5786,2.6732,1.4611,2.4624,-0.48346,8.2607,0.082065,1.0477,-0.74701,-2.4548,-0.78739,0.39043,1.2371,-0.67213,0.57755,0.63184,-0.58687,-0.90215,-0.24709,0.48812,0.78481,-0.52126,-1.1961,-0.04228,-0.45148,1.3852,0.51209,2.3882,-0.45365,-0.30064,-0.22927,-1.1297,-0.62618,-0.2068,2.2299,3.8818,0.073665,-1.5209,-0.44114,-0.13414,-0.47244,-0.085637,1.4462,-0.26969,-0.12085,-0.057703,-0.624
0.32991,-0.21259,0.30109,2.4808,-0.48786,0.4203,-0.5183,0.92854,0.0015492,-0.96935,0.43112,-0.54672,0.32085,3.4186,0.37877,-0.68195,0.087288,0.82957,1.6179,-0.6648,0.70945,-0.38995,1.5875,0.23267,0.83422,-0.94999,0.85075,0.3998,1.1389,-0.088085,0.38378,1.0877,-0.68369,0.86953,2.5866,1.2802,5.0634,-0.35337,8.885,0.70587,0.76513,0.23207,0.32309,-0.14936,-0.078932,1.1668,-0.7063,1.2719,-0.85416,-0.47137,-1.388,-0.26531,1.032,1.618,-0.81055,-0.46995,-0.25955,-0.18599,3.4025,0.37619,2.6345,-0.83183,-0.44108,-0.29766,-1.2898,-0.51427,-0.29653,3.999,3.9479,0.85733,-1.4544,-0.60208,-0.27328,-0.73464,0.37205,0.24752,-0.27774,0.20944,-0.0098651,-0.96527
-0.038213,-0.10422,-1.3253,1.5682,-0.75943,0.45416,-0.317,0.79777,-0.0055739,-0.57,0.61216,1.614,0.50235,3.0124,0.77451,-0.18808,-0.10772,1.1595,0.99339,-0.79785,0.36986,-0.52487,0.7929,-0.048962,0.28035,-1.0003,0.93435,0.3961,0.91282,-0.32593,0.64864,1.2461,-0.54966,1.2163,1.3606,1.3529,4.7222,-0.41061,7.4233,0.59196,0.98741,-0.21049,-0.92931,0.029388,0.15582,0.99206,-0.44659,0.99212,-1.1743,-0.42451,-0.38617,-0.17453,0.279,0.51724,-0.35354,-0.90805,0.0016637,-0.12954,2.8555,0.21886,1.9828,-0.92456,-0.40453,-0.22693,-1.0461,-0.26799,-0.15878,2.759,3.0803,0.57507,-1.5109,-0.18888,-0.48253,-0.43187,0.45079,0.0185,-0.2074,0.14386,-0.16583,-0.8354
-0.74014,-0.10761,4.3229,1.4828,0.13044,0.27957,-0.58716,1.6887,-0.49764,0.1858,0.71034,2.3012,-0.39019,2.2504,0.24893,2.9932,-0.23895,1.5387,-0.19865,-0.69873,0.5444,0.73352,0.40756,-0.41632,0.37192,-0.90654,1.0261,0.25021,0.50616,-1.0448,-0.024979,0.78525,-0.53875,6.048,0.41732,0.013635,4.4135,-0.51946,7.1531,4.3238,0.58512,-1.3904,-2.5211,-1.0347,-0.082551,0.33198,-0.70657,0.60309,-0.72175,-0.45824,-0.24635,-0.33653,2.4786,0.48775,-0.3259,0.31528,-0.70719,-0.16073,0.66648,0.43007,0.43559,-0.86671,-0.60605,-0.14461,-0.67709,-0.51229,1.0021,2.166,2.5269,0.51971,-1.0174,-0.26586,0.11421,-1.2357,-0.69052,0.13615,-0.22691,0.14746,-0.29357,-0.82868
-0.1887,-0.6944,7.7026,0.84849,-0.53646,0.50201,-0.63019,0.52702,-0.36425,-0.73194,0.72642,2.4487,0.71185,2.8961,0.20606,2.0719,-0.035731,0.5484,0.32197,0.25825,0.33478,3.9069,2.2113,-0.20921,1.3649,-0.8005,0.83977,0.12162,0.198,-0.5041,0.24691,1.339,-0.70812,5.2766,0.87355,1.6057,1.3401,-0.44776,6.8202,3.7309,-0.41809,-0.72998,-0.77933,-0.69505,-0.41544,1.311,-0.56982,0.28954,-0.9274,-0.3124,1.4019,-0.33564,2.6345,0.7814,-1.2235,2.5938,-0.51783,-0.27592,2.4479,1.2142,0.69786,-0.41066,-0.47639,0.026284,-0.52067,-0.82756,1.0627,0.39541,2.3292,-0.65284,-1.1676,0.14189,-0.37338,-0.92489,-0.56249,-0.81139,-0.35854,0.15405,0.039366,-0.72855
