-0.75152,-0.59508,-0.65046,-0.33126,0.40071,-0.88321,-0.52478,0.24494,1.0661,-1.019,-0.63402,0.68501,-0.59609,-0.21219,-0.78397,0.0058812,0.0079665,-0.18936,2.4295,1.1966,-0.066535,-0.46268,-1.5865,-0.97827,-0.0046557,2.1261,-0.65225,-1.859,0.98802,0.31126,-1.6566,-0.62638,0.91359,-0.18824,-0.97867,0.0012544,0.14911,0.11897,-0.56763,0.0033037,-0.57861,-0.4377,1.2076,-0.25486,0.69321,1.2686,0.50999,-0.22045,2.0735,-0.14565,-0.55999,1.0043,-0.096845,-0.084813,-0.34889,1.2621,-0.30021,-0.20286,0.50798,-0.80301,-0.59949
-1.0276,-0.2552,-1.0667,-0.66711,-0.03245,-1.0773,-0.44403,0.65997,0.43246,-0.63251,-0.77473,0.66983,-0.18252,-0.10099,-0.81052,-0.035482,-0.042127,0.26426,1.9814,0.72618,-0.15399,-0.44701,-2.1784,-0.61865,2.1585,2.6102,-0.76418,-1.0179,1.6014,-0.82421,-1.1304,-0.66775,1.8427,-0.37544,-0.04637,-0.18847,0.044182,-0.11005,-0.14852,-0.54265,-0.57125,-0.40346,0.12801,-0.38455,0.76596,2.6151,-0.10376,-0.14935,4.0976,1.0144,-1.3783,1.2448,-0.23198,-0.67673,-0.19468,0.92569,-0.93589,-0.47023,-0.77033,-0.64748,-0.071148
-0.64204,-0.26966,-0.78842,-0.30407,-0.44409,-1.3632,-0.33862,0.93325,0.01957,0.65104,0.039606,0.53647,0.11533,-0.19526,-0.75153,-0.16968,0.99236,0.50592,1.6065,1.0288,0.046456,-0.1182,-1.3829,-0.23312,3.22,3.1957,0.67154,-0.65466,1.4813,-1.6035,-0.71483,-0.41393,2.8406,0.12518,0.56812,0.11134,0.55677,-0.21099,0.13475,-0.65252,-0.59093,-0.38134,-0.053665,-0.4953,1.2049,4.0471,0.071909,-0.2263,6.8174,1.5468,-1.8581,0.63154,-0.028997,-0.74468,0.31323,1.6058,-1.0229,-0.5949,0.21288,-0.68975,-0.35598
-1.0297,0.42694,-0.42592,-0.077653,-1.3695,-1.8087,-0.089834,0.66871,-0.033337,2.0578,1.1444,0.052901,-0.35082,-1.3064,-0.02723,0.39999,1.7585,0.57211,1.2666,1.2696,-0.34121,-0.061985,0.2903,0.80803,4.0751,0.89975,0.98989,-1.5027,2.0723,-0.35161,-1.2353,0.058575,2.8026,-0.048477,1.7432,-0.82363,0.5576,-0.32814,0.020281,-0.38996,-1.0853,0.087299,-0.15607,-0.073089,0.83921,5.6767,-0.12298,-0.34684,7.5573,1.3708,-2.4735,-0.47207,-0.26193,-0.73727,0.96891,0.88137,-1.9739,-0.6517,0.39012,-1.2806,-0.69781
-1.164,-0.010064,-0.60644,-0.28498,-1.1048,-1.4984,0.01436,0.86223,-0.2072,1.4004,0.73412,0.15252,-0.2072,-1.1053,-0.12821,0.16209,0.61235,0.30218,0.77991,1.1037,-0.34822,-0.11624,-0.31125,-0.19037,2.8948,1.3942,0.51317,-1.5703,1.5954,-0.44994,-0.93256,-0.10294,2.2094,0.25563,0.20785,-0.43429,0.41384,-0.28415,-0.14958,-0.90854,-1.6943,0.017434,-0.11899,-0.25386,1.0704,4.098,0.24819,-0.25197,6.0001,0.07756,-2.3771,-0.80337,0.30418,-0.93282,0.60516,0.97088,-2.0683,-0.89222,0.77644,-0.74158,-0.93579
-0.90801,-0.24558,-0.89585,-0.43891,-0.69179,-1.2986,-0.14694,1.1132,-0.097678,1.0735,-0.10334,-0.25734,0.0015294,-0.85264,-0.28036,0.23885,1.1149,0.46241,0.63579,1.4838,-0.37247,-0.44589,-0.87046,-0.14979,2.5703,1.5391,-0.12812,-1.5276,1.61,0.59663,-0.9921,-0.25378,2.4955,-0.070027,0.70065,-0.49283,-0.38167,-0.064511,0.046187,-0.69259,-1.6827,0.050351,-0.19086,-0.33248,0.53343,3.7175,-0.042221,-0.13387,7.7637,0.4153,-2.8729,0.6242,0.086617,-0.59711,0.7504,0.10227,-2.3818,-0.75006,-0.20618,-0.56213,-0.45627
-0.86201,-0.22118,-0.29384,-0.52847,-0.94511,-1.5155,-0.13484,0.62833,-0.022996,0.79127,-0.089167,-0.36132,-0.54589,-1.0809,-0.14983,0.072237,0.80172,0.45609,-0.27541,0.49258,-0.35395,-0.2624,-1.2996,0.50079,3.1103,1.4118,0.66694,-1.0762,0.87455,-1.1277,-0.73309,-0.19353,2.9933,-0.65918,0.89553,-0.18854,-0.33452,-0.45421,0.34853,-1.1209,-1.1779,-0.0029117,-0.060924,-0.28805,0.70474,3.5599,0.21625,-0.27787,6.8694,0.60616,-2.2609,-0.56588,-0.2007,-0.51377,0.14173,0.19852,-1.9209,-0.54509,-0.52771,-0.48959,-0.52426
-0.96368,-0.28533,-0.83146,-0.42946,-0.10521,-1.2267,-0.43344,1.167,-0.10651,0.5145,-0.33026,-0.71944,0.49445,2.1098,-0.60424,-0.31008,-0.11707,0.27576,-0.65562,0.71429,-0.44856,-0.53678,-1.9944,-0.49868,1.1349,0.70142,-0.37377,-1.0368,0.19538,2.4188,-0.9318,-0.23254,1.0843,0.51401,-0.32083,-0.78136,-0.74175,0.025985,-0.10135,-0.90725,-1.7917,-0.21891,-0.41984,-0.22454,-0.25648,1.1074,-0.18295,-0.1326,0.76923,0.31073,-2.0114,1.5662,0.1625,-0.45775,0.69644,0.16781,-1.7401,0.09592,-0.092709,0.11882,-0.23728
-1.1055,-0.081172,-0.8059,-0.90457,-0.29208,-1.3281,-0.63038,1.0963,3.911,0.039639,-0.12106,-0.73298,0.32547,2.9321,-1.0406,-0.86858,-0.33028,-0.23874,-0.27328,0.24874,-0.48371,-0.60996,1.8429,-0.48448,-0.58134,0.016527,-0.81534,0.94101,-0.24042,5.5066,0.084474,-0.3392,-0.041446,1.5873,-1.1632,-0.56535,-0.47096,-0.25216,-0.11774,-0.20215,-1.1823,-0.48048,0.0050223,0.15155,0.60223,0.54834,-0.2248,0.87373,1.5008,0.098396,-1.3733,4.0193,-0.0021126,-0.55434,0.32671,-1.2093,-0.58711,0.46189,0.95528,-0.49665,-0.26489
-1.0284,0.13145,-0.50279,-0.77344,-0.53582,-1.8363,-0.47052,0.78175,5.3388,0.35938,0.17887,-0.61769,0.93575,3.5921,-1.2573,-0.36492,0.32732,-0.21579,-0.98012,1.9663,-0.39165,-0.26501,1.5769,-1.0003,-0.51046,0.30984,-0.72785,4.0047,-0.87753,7.7038,1.777,-0.35107,-0.58674,1.6131,-1.4839,-1.2942,-0.89532,-0.052319,0.7333,0.19338,-1.4243,-0.1186,0.29595,0.31783,0.91466,0.65498,-0.2355,0.067462,0.19032,0.27368,-0.45602,4.8133,-0.1295,-0.29346,-0.32255,-0.72952,0.17571,0.34225,1.8779,-0.57038,-0.53898
-1.0479,0.091599,-0.41138,-0.8931,-0.72849,-1.6874,-0.14559,0.6646,5.8727,-0.03516,0.51966,-0.25272,0.75801,3.3444,-1.3257,-0.50026,-0.22818,-0.051164,0.50558,2.915,-0.56818,0.41257,0.55062,-0.57824,-0.22128,0.24708,-0.11444,2.0162,-0.75427,6.4364,1.4568,-0.38942,0.19105,0.57604,-1.3069,-0.12821,-1.2226,0.20217,0.37353,1.6459,-0.34482,-0.21003,-0.32474,0.06049,-0.36938,0.87273,-0.0077669,-0.40392,-0.20977,0.048525,0.081231,3.3819,0.29056,-0.39486,-0.36131,0.42816,0.4778,0.17609,1.5174,-0.33255,-0.91078
-1.1354,-0.18272,-0.93927,-0.74105,-0.65145,-1.4295,-0.40297,1.048,4.8301,-0.31915,0.23319,-0.91654,0.85286,2.8505,-1.13,-0.74466,-0.34892,-0.17211,-0.25014,1.7366,-0.16915,0.072239,-0.048565,-0.96489,0.16402,1.0118,-0.82244,1.6095,-0.63984,4.7063,0.30623,-0.24325,0.22777,-0.99762,-1.1049,0.78392,-0.71201,2.0005,0.36838,0.83306,0.75815,-0.32639,0.07279,-0.37228,-1.1405,-0.11335,-0.12065,-0.39065,0.12784,0.17931,0.60167,3.0464,0.40991,-0.46684,-1.0592,1.3457,0.31099,-0.025053,-1.7566,-0.2007,-0.52848
-0.64687,-0.32218,-0.58714,-0.6679,1.0776,-0.94949,-0.44817,0.23035,4.0874,-0.18062,-0.14884,-0.27628,1.6208,4.0498,-0.71115,-0.90776,-0.30081,-0.23928,1.2124,2.132,-0.67186,-0.12461,0.23543,-1.1265,-0.39769,0.48063,-0.66931,1.1279,-0.47122,6.9337,1.0006,-0.29936,-0.24436,0.65897,-1.3097,-0.9311,-0.49148,1.3727,0.64069,1.7988,-1.241,-0.42655,-0.93868,0.49248,0.25973,-0.48307,-0.41104,-0.33483,-0.052034,-0.2602,1.6796,2.8236,-0.2594,1.1725,0.37993,0.30527,-0.3225,0.019999,0.16878,0.3438,-1.1187
5.5164,-0.32265,-0.77694,-0.025969,1.9506,-0.89284,-0.80688,0.97727,5.4282,0.82716,-0.45484,-1.3464,0.47456,2.7402,-0.0062524,-1.0362,-0.098543,-0.11641,0.29843,2.1615,-0.69419,-0.54311,0.061574,-0.14916,-0.34834,1.4681,0.19818,0.81251,-0.49829,7.0121,0.88674,-0.50638,-0.21837,0.11237,-0.77598,0.30416,-0.96553,0.86471,-0.073133,1.1434,0.076246,-0.59086,-0.95617,-0.43781,0.080424,-1.7523,-1.1255,-0.20712,0.49864,0.059795,3.1165,3.5433,-0.10745,1.3051,-0.55058,-0.25768,-0.021815,0.3479,1.5019,0.4469,-0.70612
5.6539,0.73334,-0.29614,0.0074051,0.39259,-1.327,-0.53,1.9419,3.6628,0.78798,-0.15526,-0.98773,1.8674,2.0991,-0.1252,-0.73472,0.014857,0.60219,0.659,8.5798,-0.050184,-0.1415,2.4432,0.28735,2.4526,1.1566,2.1041,0.32615,0.49107,3.6763,1.7481,-0.37334,2.8335,1.0626,1.1017,-0.85509,-0.2241,0.67839,1.9771,1.0326,-1.64,-0.42981,-0.71093,-1.1959,0.22543,0.92801,-1.1845,-0.28553,1.1543,0.78426,1.7331,2.9079,-0.077964,-1.001,0.71623,-0.49599,-0.57039,-0.0061712,-0.41546,0.25088,-0.61161
4.0299,0.86617,0.064335,-0.0022402,-0.56497,-1.4063,-0.08173,1.5178,2.8365,0.70269,0.038246,-0.72132,1.1651,-1.6954,-0.19067,-0.96558,0.5828,0.6517,1.8308,13.085,0.16847,0.30142,2.0578,1.6736,4.1447,1.8096,4.2108,-0.36627,1.7939,4.6148,1.7807,-0.43894,2.7354,2.3764,1.8344,-1.1094,0.61213,-0.25286,1.2585,1.5025,1.2179,-0.61853,-0.66193,-0.38715,0.025081,1.8865,-1.8241,-0.30969,1.032,1.0752,1.9759,1.9648,0.20855,-1.0063,0.51015,-1.7214,1.1374,-0.034386,-0.79333,-1.1103,-0.28539
2.3866,0.34294,0.35893,0.27371,-0.26492,-0.91782,-0.50951,0.78072,2.0223,0.22622,-0.17388,-0.34018,0.37965,1.641,0.40987,-1.0594,0.57281,-0.1464,0.32426,6.6208,-0.23717,-0.13758,0.81763,0.19179,1.6805,2.3089,0.52341,-0.78783,0.6468,2.2821,0.49732,-0.27907,0.067322,-0.081915,-0.41348,0.71335,0.097617,-0.21648,-0.50782,0.14827,2.9672,-0.59195,1.0325,-0.54008,0.1756,0.37147,-0.68534,-0.39314,0.20838,0.40025,0.68876,-0.27252,-0.2659,-1.1051,-0.71351,0.26827,0.40226,0.2122,0.77966,-0.99603,-0.67345
1.5424,0.30192,-0.54904,-0.093671,0.35069,-1.1504,-0.62803,1.0946,2.4692,0.52164,-0.74978,-0.64178,1.5404,3.5971,0.35223,-1.1652,1.1204,0.038471,0.091761,4.2819,-0.11278,-0.44084,1.6432,-0.51487,0.86364,1.7526,-0.18305,-0.11701,0.55887,6.192,0.7289,-0.18336,0.3245,-0.3716,0.12278,0.33527,0.061862,0.68041,0.034026,0.12536,0.67648,-0.43712,0.69174,-0.50232,-0.5751,0.40868,-0.45188,-0.26619,-0.86723,0.67301,0.98188,2.0209,-0.21033,-0.39354,-0.17981,0.20091,-0.66235,0.4082,-0.32591,-0.82417,-0.36545
1.3657,0.46244,-0.50204,-0.35209,1.5814,-0.93659,-0.31291,0.83242,2.8305,0.12835,-0.21837,-0.51262,1.2577,1.7472,0.0071996,-1.3341,2.0333,-0.2095,1.4524,3.1738,-0.45313,0.18612,1.7158,0.53299,-0.57538,0.77147,0.26438,-0.60647,0.060348,9.9819,-0.39927,-0.40447,-1.142,1.5177,0.034638,-0.3157,-0.14799,0.35765,-0.71446,1.3464,0.099107,-0.69043,0.72827,-0.44939,-0.38028,0.67343,-0.49484,-0.22932,-1.3095,0.44971,2.3927,2.5725,0.14928,0.68428,0.004315,0.64016,-0.45211,0.14492,2.0574,-1.0013,-0.3093
0.75428,0.25656,-0.26317,-0.63431,2.2376,-0.93664,-0.47915,1.0346,2.224,-0.41694,-0.074728,-0.62347,1.1756,0.48966,-0.2927,-0.95984,0.12657,0.01835,1.4809,4.6132,-0.75848,0.034144,0.98405,-0.18422,1.0677,0.32523,0.76559,0.56267,0.55953,8.9688,1.5548,-0.34752,0.70583,0.83256,0.09347,-0.67843,-0.95413,0.18584,0.29009,0.60721,-1.4252,-0.50085,-0.74573,-0.76788,-0.26408,0.12083,-0.95322,-0.18796,-1.0028,0.3212,0.29257,2.5486,-0.083536,1.0582,-0.11237,1.2262,-0.59675,0.21164,0.85406,-0.45104,-0.28761
0.27541,-0.25492,-0.18206,-0.80552,1.6498,-1.1122,-0.38271,1.0125,1.5189,-0.86204,-0.6471,-0.92238,0.7477,0.30513,-0.66727,-1.0064,-0.50983,0.12516,1.366,4.4845,-0.66953,-0.23718,0.42912,-0.9193,2.4269,-0.31325,0.55461,1.0014,0.5311,9.0188,3.4301,-0.30369,1.5889,0.5736,-0.64295,-2.0945,-1.2509,0.39176,1.0993,0.65317,-2.7493,-0.52517,-1.596,-0.13746,-0.66875,-0.48423,-1.1069,-0.14797,-2.0748,0.46145,-0.52347,2.0811,-0.14234,0.51419,0.13946,0.79567,-1.556,0.30414,-0.99092,-0.48674,-0.33623
0.33607,-0.55018,-0.0047648,-0.43281,1.3077,-0.77455,-0.31157,0.54872,1.0943,-1.0488,-0.49813,-1.3337,0.68605,0.55334,-0.44819,-0.72093,-0.61699,0.06062,0.90881,3.8801,-0.7092,-0.040519,0.047947,-1.1709,1.9419,-0.46302,0.071306,0.070034,0.47664,6.7253,2.4619,-0.21944,1.8733,-0.63009,-0.21043,-1.2022,-0.6964,0.49021,0.31804,0.45221,-0.68419,-0.31027,-1.7497,-0.13684,-1.1115,-1.5504,-1.257,-0.29585,-0.41439,-0.016795,1.1431,1.5811,-0.18751,1.0105,-0.039079,0.61515,0.57315,0.85855,-2.1961,-1.1354,0.23305
0.24716,-0.9252,-0.32203,-0.093721,1.8376,-0.90326,-0.58512,0.95911,0.73022,-0.8198,-1.1805,-0.88793,0.99908,1.378,-0.46316,-0.88114,-0.40779,0.18185,0.20803,-0.22639,-0.78282,-0.45952,-0.96428,-0.91092,0.016636,-1.0183,-1.2657,0.76037,0.39341,4.5424,1.5355,-0.022006,0.38218,-0.86422,-0.27716,-0.59798,-0.87283,0.56784,0.085156,0.11414,-1.5448,-0.40928,-2.3501,-0.17163,-0.9257,-1.819,-0.47388,-0.35076,-2.6589,-0.11545,1.4641,2.4875,0.097128,1.1976,-0.14269,1.4552,2.3359,1.413,-0.9453,-0.6007,1.1465
-0.066054,2.2841,-0.47936,-0.42355,0.94482,-0.99326,-0.85968,0.86814,0.44611,-0.38335,3.0324,-0.66166,0.38115,1.4455,0.52477,-0.99179,-0.11043,0.10597,0.60474,2.2098,-0.42109,2.3906,1.5021,-0.0046575,0.82939,0.7845,0.60926,0.8247,0.49179,6.4982,1.0124,-0.27818,1.1884,-0.15474,-0.16262,0.025909,-0.51152,0.73872,-0.012873,-0.046881,-1.0711,-0.45764,-0.76156,-0.93986,-1.0988,-1.0577,-0.61821,-0.30743,0.34492,-0.0093544,0.94034,2.0944,0.14799,0.29226,-0.39959,2.4406,-0.11335,0.63075,1.185,-0.2753,0.22368
-0.44112,2.2197,-0.56252,-0.27299,0.076484,-1.0303,-0.83581,0.46009,0.074405,-0.79518,3.1284,-0.70973,0.29694,0.47347,0.22149,-0.83224,-0.44679,0.19215,-0.082521,4.2716,0.30994,2.2904,2.1215,-0.20349,1.6405,0.62632,0.50974,0.50062,0.91245,4.0116,0.51668,-0.54945,2.0209,-0.25708,0.23244,-0.042855,-0.83577,0.30888,0.10691,-0.44066,-0.3744,-0.50906,-0.46531,-0.89252,-0.76292,-0.37469,-0.64654,-0.29646,1.6715,0.30475,-0.42096,0.79351,-0.15978,-0.52305,-0.43296,1.663,-0.097629,0.3289,0.26583,-0.1642,0.042761
-0.32055,1.5922,-0.15488,-0.31327,0.37538,-1.3735,-0.69853,0.17812,0.57495,-0.34311,1.8922,-0.64921,1.0878,0.70709,-0.26315,-1.0029,-0.042558,-0.026077,-0.47653,4.1958,0.20665,1.4135,2.8831,-0.54058,1.0231,1.0995,0.0085771,-0.23587,0.18093,4.5245,-0.37591,-0.56536,1.0954,0.46434,-0.7229,-0.081242,-0.39624,-0.19515,-0.17113,-0.51575,-0.33277,-0.60141,-0.68668,-0.57491,-0.75891,-0.21282,-0.48222,-0.18678,2.1793,-0.27225,0.34035,1.8725,0.082181,0.3482,0.26069,1.5548,-0.20055,0.35239,-0.051944,0.064428,-0.52335
-0.55111,1.297,-0.35248,-0.12266,0.32221,-0.9937,-0.7864,1.1844,0.12119,-0.07265,1.2649,-1.3713,1.8895,2.998,-0.36753,-1.1816,-0.13075,-0.013995,-0.22989,5.8159,0.13657,0.92819,1.9358,-0.7031,0.64074,0.029784,0.24126,-0.7984,-0.047201,7.5652,0.34234,-0.65009,0.81283,0.65678,-0.17853,-0.82846,-0.74085,0.29311,0.092691,0.061165,-1.3469,-0.68421,-2.2589,-0.43501,-0.88846,-0.9694,-1.4204,1.2613,0.82406,-0.2558,1.0445,3.9413,-0.071766,0.3385,1.6395,0.88793,1.7964,0.1687,1.4022,0.28087,-0.67243
-0.19776,0.54096,-0.35641,0.40004,0.11202,0.21618,-0.65314,0.17871,-0.060931,-1.1079,0.59714,-1.2295,0.67212,0.58022,0.47504,-0.991,-0.63657,0.020389,-0.42606,7.2653,-0.26521,0.21355,-0.48239,-0.024436,4.0336,4.8321,0.75353,-1.1406,0.358,1.626,0.42194,-0.87262,3.2535,0.76206,-0.30535,0.28144,-0.37582,0.14096,0.34337,0.49165,-0.51407,-0.79393,-1.1127,-0.45868,-0.049827,0.19947,-0.51446,0.62775,9.4193,-0.093592,-0.24818,0.64058,-0.32946,-0.47143,0.60933,-0.86977,0.30255,-0.19565,0.9599,0.62772,-1.1139
-0.45542,0.15417,-0.39065,0.16097,-0.3036,-0.44677,-0.49528,-0.25778,0.069578,-0.91073,0.079058,-0.8211,-0.18123,0.054258,0.42093,-0.73854,-0.68057,0.12988,-0.59656,4.0007,-0.11345,0.1364,1.0605,-0.17895,3.4327,4.6192,-0.50899,-1.1202,0.71143,0.011601,-0.074287,-0.49029,2.594,-0.68798,-0.33954,0.31906,-0.10244,-0.27696,0.053274,0.23926,0.23792,-0.49656,0.077244,-0.29329,0.64539,1.8355,-0.1432,-0.14347,9.2786,0.1949,-0.28408,0.67918,-0.0093475,-0.26732,-0.33129,-0.21263,0.062454,-0.34901,-1.1191,0.064696,-0.71273
-0.48463,-0.10922,-0.20066,0.039381,-0.65247,-0.61762,-0.56261,-0.43415,-0.51651,-1.0981,0.11873,-0.44316,-0.13192,0.77715,-0.26192,-0.70876,-0.402,0.17208,-0.091592,2.509,0.053176,0.073228,1.039,-0.71453,2.7405,3.641,0.14772,-0.78185,1.0373,-1.114,0.13358,-0.50807,0.6517,-0.50162,-0.41667,0.39654,-0.16912,-0.58332,0.043777,-0.042539,-0.74875,-0.51494,0.12069,-0.47036,0.53741,2.2419,-0.027426,-0.24015,10.986,0.10674,-1.8454,-0.457,-0.22666,-0.74963,0.4642,0.93465,-1.1855,-0.42441,-0.72267,-0.083171,-0.50881
-0.67106,-0.16552,-0.31404,-0.3392,-0.50747,-0.14104,-0.51572,-0.42642,-0.61451,-0.98227,-0.19937,-0.45324,-0.038306,1.2146,-0.69394,-0.38468,-0.5849,-0.0026101,-0.29116,2.9061,0.026567,-0.062281,-0.73895,-0.40479,3.4587,2.7371,-0.015347,-1.3045,1.0078,-0.21235,-0.56053,-0.24718,1.5586,-0.40726,-0.20751,-0.079074,-0.73243,-0.70437,-0.38342,-0.25897,-0.9873,-0.44861,0.39758,-0.15673,0.019484,1.1719,0.51627,-0.26795,6.4615,0.060199,-1.7673,-0.97341,-0.099367,-0.6666,-0.20523,0.80235,-1.6135,-0.25598,-0.58615,-0.026186,-0.89795
